from,to,active,date,country_from,city_from,country_to,city_to,cum_case
AUH,YYZ,0,,United Arab Emirates,Abu,Canada,Toronto,6781.0
AUH,DME,0,,United Arab Emirates,Abu,Russia,Moscow,6781.0
AUH,BLR,0,,United Arab Emirates,Abu,India,Bangalore,6781.0
AUH,LOS,0,,United Arab Emirates,Abu,Nigeria,Lagos,6781.0
AUH,RBA,0,,United Arab Emirates,Abu,Morocco,Rabat,6781.0
AUH,DMM,0,,United Arab Emirates,Abu,Saudi Arabia,Dammam,6781.0
AUH,SEZ,0,,United Arab Emirates,Abu,Seychelles,Mahe,6781.0
AUH,MUC,0,,United Arab Emirates,Abu,Germany,Munich,6781.0
AUH,CCU,0,,United Arab Emirates,Abu,India,Calcutta,6781.0
AUH,HKG,0,,United Arab Emirates,Abu,Hong Kong,Hong,6781.0
AUH,IAD,0,,United Arab Emirates,Abu,United States,Washington,6781.0
AUH,SYD,0,,United Arab Emirates,Abu,Australia,Sydney,6781.0
AUH,CNN,0,,United Arab Emirates,Abu,India,Kannur,6781.0
AUH,COK,0,,United Arab Emirates,Abu,India,Kochi,6781.0
AUH,VIE,0,,United Arab Emirates,Abu,Austria,Vienna,6781.0
AUH,DUS,0,,United Arab Emirates,Abu,Germany,Dusseldorf,6781.0
AUH,JED,0,,United Arab Emirates,Abu,Saudi Arabia,Jeddah,6781.0
AUH,SAW,0,,United Arab Emirates,Abu,Turkey,Istanbul,6781.0
AUH,GVA,0,,United Arab Emirates,Abu,Switzerland,Geneva,6781.0
AUH,MAA,0,,United Arab Emirates,Abu,India,Madras,6781.0
AUH,HYD,0,,United Arab Emirates,Abu,India,Hyderabad,6781.0
AUH,RIX,0,,United Arab Emirates,Abu,Latvia,Riga,6781.0
AUH,TRV,0,,United Arab Emirates,Abu,India,Trivandrum,6781.0
AAN,KWI,0,2020-04-20,United Arab Emirates,Al,Kuwait,Kuwait,6781.0
AAN,PEW,0,2020-04-20,United Arab Emirates,Al,Pakistan,Peshawar,6781.0
AAN,JED,0,2020-04-20,United Arab Emirates,Al,Saudi Arabia,Jeddah,6781.0
AAN,CCJ,0,2020-04-20,United Arab Emirates,Al,India,Calicut,6781.0
DWC,SOF,0,2020-04-20,United Arab Emirates,Dubai,Bulgaria,Sofia,6781.0
DWC,VKO,0,2020-04-20,United Arab Emirates,Dubai,Russia,Moscow,6781.0
DWC,CLJ,0,2020-04-20,United Arab Emirates,Dubai,Romania,Cluj-Napoca,6781.0
DWC,BUD,0,2020-04-20,United Arab Emirates,Dubai,Hungary,Budapest,6781.0
DWC,KTW,0,2020-04-20,United Arab Emirates,Dubai,Poland,Katowice,6781.0
DWC,SVO,0,2020-04-20,United Arab Emirates,Dubai,Russia,Moscow,6781.0
DWC,OTP,0,2020-04-20,United Arab Emirates,Dubai,Romania,Bucharest,6781.0
DXB,BAH,1,2020-04-21,United Arab Emirates,Dubai,Bahrain,Muharraq,6781.0
DXB,OTP,1,2020-04-21,United Arab Emirates,Dubai,Romania,Bucharest,6781.0
DXB,MCT,1,2020-04-22,United Arab Emirates,Dubai,Oman,Muscat,6781.0
DXB,BGW,1,2020-04-23,United Arab Emirates,Dubai,Iraq,Baghdad,6781.0
DXB,BEG,1,2020-04-24,United Arab Emirates,Dubai,Serbia,Beograd,6781.0
DXB,DYU,1,2020-04-24,United Arab Emirates,Dubai,Tajikistan,Dushanbe,6781.0
DXB,KBP,1,2020-04-25,United Arab Emirates,Dubai,Ukraine,Kiev,6781.0
DXB,BEY,1,2020-04-27,United Arab Emirates,Dubai,Lebanon,Beirut,6781.0
DXB,KWI,1,2020-04-28,United Arab Emirates,Dubai,Kuwait,Kuwait,6781.0
DXB,HND,0,,United Arab Emirates,Dubai,Japan,Tokyo,6781.0
DXB,MUX,0,,United Arab Emirates,Dubai,Pakistan,Multan,6781.0
DXB,JUB,0,,United Arab Emirates,Dubai,Sudan,Juba,6781.0
DXB,BCN,0,,United Arab Emirates,Dubai,Spain,Barcelona,6781.0
DXB,KRT,0,,United Arab Emirates,Dubai,Sudan,Khartoum,6781.0
DXB,VKO,0,,United Arab Emirates,Dubai,Russia,Moscow,6781.0
DXB,TBS,0,,United Arab Emirates,Dubai,Georgia,Tbilisi,6781.0
DXB,GLA,0,,United Arab Emirates,Dubai,United Kingdom,Glasgow,6781.0
DXB,PEK,0,,United Arab Emirates,Dubai,China,Beijing,6781.0
DXB,EVN,0,,United Arab Emirates,Dubai,Armenia,Yerevan,6781.0
DXB,RUH,0,,United Arab Emirates,Dubai,Saudi Arabia,Riyadh,6781.0
DXB,PVG,0,,United Arab Emirates,Dubai,China,Shanghai,6781.0
DXB,LHE,0,,United Arab Emirates,Dubai,Pakistan,Lahore,6781.0
DXB,LKO,0,,United Arab Emirates,Dubai,India,Lucknow,6781.0
DXB,WAW,0,,United Arab Emirates,Dubai,Poland,Warsaw,6781.0
DXB,CDG,0,,United Arab Emirates,Dubai,France,Paris,6781.0
DXB,BOJ,0,,United Arab Emirates,Dubai,Bulgaria,Bourgas,6781.0
DXB,ZNZ,0,,United Arab Emirates,Dubai,Tanzania,Zanzibar,6781.0
DXB,ADL,0,,United Arab Emirates,Dubai,Australia,Adelaide,6781.0
DXB,AHB,0,,United Arab Emirates,Dubai,Saudi Arabia,Abha,6781.0
DXB,PER,0,,United Arab Emirates,Dubai,Australia,Perth,6781.0
DXB,DPS,0,,United Arab Emirates,Dubai,Indonesia,Denpasar,6781.0
DXB,MCX,0,,United Arab Emirates,Dubai,Russia,Makhachkala,6781.0
DXB,TPE,0,,United Arab Emirates,Dubai,Taiwan,Taipei,6781.0
DXB,TUN,0,,United Arab Emirates,Dubai,Tunisia,Tunis,6781.0
DXB,FCO,0,,United Arab Emirates,Dubai,Italy,Rome,6781.0
DXB,HEL,0,,United Arab Emirates,Dubai,Finland,Helsinki,6781.0
DXB,CGP,0,,United Arab Emirates,Dubai,Bangladesh,Chittagong,6781.0
DXB,ICN,0,,United Arab Emirates,Dubai,South Korea,Seoul,6781.0
DXB,ZRH,0,,United Arab Emirates,Dubai,Switzerland,Zurich,6781.0
DXB,SIN,0,,United Arab Emirates,Dubai,Singapore,Singapore,6781.0
DXB,NRT,0,,United Arab Emirates,Dubai,Japan,Tokyo,6781.0
DXB,FRU,0,,United Arab Emirates,Dubai,Kyrgyz Republic,Bishkek,6781.0
DXB,PEW,0,,United Arab Emirates,Dubai,Pakistan,Peshawar,6781.0
DXB,SKP,0,,United Arab Emirates,Dubai,Macedonia,Skopje,6781.0
DXB,GIG,0,,United Arab Emirates,Dubai,Brazil,Rio,6781.0
DXB,KUF,0,,United Arab Emirates,Dubai,Russia,Samara,6781.0
DXB,PRG,0,,United Arab Emirates,Dubai,Czech Republic,Prague,6781.0
DXB,GYD,0,,United Arab Emirates,Dubai,Azerbaijan,Baku,6781.0
DXB,IKA,0,,United Arab Emirates,Dubai,Iran,Tehran,6781.0
DXB,JFK,0,,United Arab Emirates,Dubai,United States,New,6781.0
DXB,LYP,0,,United Arab Emirates,Dubai,Pakistan,Faisalabad,6781.0
DXB,STN,0,,United Arab Emirates,Dubai,United Kingdom,London,6781.0
DXB,XIY,0,,United Arab Emirates,Dubai,China,Xi'an,6781.0
DXB,ABV,0,,United Arab Emirates,Dubai,Nigeria,Abuja,6781.0
DXB,TIF,0,,United Arab Emirates,Dubai,Saudi Arabia,Taif,6781.0
DXB,MAD,0,,United Arab Emirates,Dubai,Spain,Madrid,6781.0
DXB,RGN,0,,United Arab Emirates,Dubai,Myanmar,Yangon,6781.0
DXB,HRG,0,,United Arab Emirates,Dubai,Egypt,Hurghada,6781.0
DXB,TUU,0,,United Arab Emirates,Dubai,Saudi Arabia,Tabuk,6781.0
DXB,GRU,0,,United Arab Emirates,Dubai,Brazil,Sao,6781.0
DXB,CTU,0,,United Arab Emirates,Dubai,China,Chengdu,6781.0
DXB,ASB,0,,United Arab Emirates,Dubai,Turkmenistan,Ashkhabad,6781.0
DXB,CAI,0,,United Arab Emirates,Dubai,Egypt,Cairo,6781.0
DXB,ALG,0,,United Arab Emirates,Dubai,Algeria,Algier,6781.0
DXB,BWN,0,,United Arab Emirates,Dubai,Brunei Darussalam,Brunei,6781.0
DXB,SLL,0,,United Arab Emirates,Dubai,Oman,Salalah,6781.0
DXB,URC,0,,United Arab Emirates,Dubai,China,Urumqi,6781.0
DXB,LIS,0,,United Arab Emirates,Dubai,Portugal,Lisbon,6781.0
DXB,BNE,0,,United Arab Emirates,Dubai,Australia,Brisbane,6781.0
DXB,WUH,0,,United Arab Emirates,Dubai,China,Wuhan,6781.0
DXB,KHI,0,,United Arab Emirates,Dubai,Pakistan,Karachi,6781.0
DXB,BKK,0,,United Arab Emirates,Dubai,Thailand,Bangkok,6781.0
DXB,INC,0,,United Arab Emirates,Dubai,China,Yinchuan,6781.0
DXB,DAC,0,,United Arab Emirates,Dubai,Bangladesh,Dhaka,6781.0
DXB,LRR,0,,United Arab Emirates,Dubai,Iran,Lar,6781.0
DXB,JNB,0,,United Arab Emirates,Dubai,South Africa,Johannesburg,6781.0
DXB,PZU,0,,United Arab Emirates,Dubai,Sudan,Port,6781.0
DXB,EWR,0,,United Arab Emirates,Dubai,United States,Newark,6781.0
DXB,ODS,0,,United Arab Emirates,Dubai,Ukraine,Odessa,6781.0
DXB,AKL,0,,United Arab Emirates,Dubai,New Zealand,Auckland,6781.0
DXB,ASM,0,,United Arab Emirates,Dubai,Eritrea,Asmara,6781.0
DXB,CGK,0,,United Arab Emirates,Dubai,Indonesia,Jakarta,6781.0
DXB,ACC,0,,United Arab Emirates,Dubai,Ghana,Accra,6781.0
DXB,ZAG,0,,United Arab Emirates,Dubai,Croatia,Zagreb,6781.0
DXB,SVO,0,,United Arab Emirates,Dubai,Russia,Moscow,6781.0
DXB,BRU,0,,United Arab Emirates,Dubai,Belgium,Brussels,6781.0
DXB,BOM,0,,United Arab Emirates,Dubai,India,Bombay,6781.0
DXB,AMD,0,,United Arab Emirates,Dubai,India,Ahmedabad,6781.0
DXB,CMB,0,,United Arab Emirates,Dubai,Sri Lanka,Colombo,6781.0
DXB,ISB,0,,United Arab Emirates,Dubai,Pakistan,Islamabad,6781.0
DXB,LAX,0,,United Arab Emirates,Dubai,United States,Los,6781.0
DXB,SOF,0,,United Arab Emirates,Dubai,Bulgaria,Sofia,6781.0
DXB,HKT,0,,United Arab Emirates,Dubai,Thailand,Phuket,6781.0
DXB,OPO,0,,United Arab Emirates,Dubai,Portugal,Porto,6781.0
DXB,LGW,0,,United Arab Emirates,Dubai,United Kingdom,London,6781.0
DXB,VAR,0,,United Arab Emirates,Dubai,Bulgaria,Varna,6781.0
DXB,SJJ,0,,United Arab Emirates,Dubai,Bosnia and Herzegovina,Sarajevo,6781.0
DXB,SVX,0,,United Arab Emirates,Dubai,Russia,Sverdlovsk,6781.0
DXB,BOS,0,,United Arab Emirates,Dubai,United States,Boston,6781.0
DXB,CMN,0,,United Arab Emirates,Dubai,Morocco,Casablanca,6781.0
DXB,SKT,0,,United Arab Emirates,Dubai,Pakistan,Sialkot,6781.0
DXB,IST,0,,United Arab Emirates,Dubai,Turkey,Istanbul,6781.0
DXB,CPT,0,,United Arab Emirates,Dubai,South Africa,Cape,6781.0
DXB,DUB,0,,United Arab Emirates,Dubai,Ireland,Dublin,6781.0
DXB,SZX,0,,United Arab Emirates,Dubai,China,Shenzhen,6781.0
DXB,DBV,0,,United Arab Emirates,Dubai,Croatia,Dubrovnik,6781.0
DXB,CEB,0,,United Arab Emirates,Dubai,Philippines,Cebu,6781.0
DXB,MLE,0,,United Arab Emirates,Dubai,Maldives,Male,6781.0
DXB,JIB,0,,United Arab Emirates,Dubai,Djibouti,Djibouti,6781.0
DXB,BUD,0,,United Arab Emirates,Dubai,Hungary,Budapest,6781.0
DXB,IAH,0,,United Arab Emirates,Dubai,United States,Houston,6781.0
DXB,AMM,0,,United Arab Emirates,Dubai,Jordan,Amman,6781.0
DXB,TSE,0,,United Arab Emirates,Dubai,Kazakhstan,Tselinograd,6781.0
DXB,GOI,0,,United Arab Emirates,Dubai,India,Goa,6781.0
DXB,ALA,0,,United Arab Emirates,Dubai,Kazakhstan,Alma-Ata,6781.0
DXB,MXP,0,,United Arab Emirates,Dubai,Italy,Milano,6781.0
DXB,ATH,0,,United Arab Emirates,Dubai,Greece,Athens,6781.0
DXB,NBO,0,,United Arab Emirates,Dubai,Kenya,Nairobi,6781.0
DXB,DUR,0,,United Arab Emirates,Dubai,South Africa,Durban,6781.0
DXB,CCJ,0,,United Arab Emirates,Dubai,India,Calicut,6781.0
DXB,HAS,0,,United Arab Emirates,Dubai,Saudi Arabia,Ha'il,6781.0
DXB,NCL,0,,United Arab Emirates,Dubai,United Kingdom,Newcastle,6781.0
DXB,CKG,0,,United Arab Emirates,Dubai,China,Chongqing,6781.0
DXB,ORD,0,,United Arab Emirates,Dubai,United States,Chicago,6781.0
DXB,KTM,0,,United Arab Emirates,Dubai,Nepal,Kathmandu,6781.0
DXB,KRR,0,,United Arab Emirates,Dubai,Russia,Krasnodar,6781.0
DXB,IXE,0,,United Arab Emirates,Dubai,India,Mangalore,6781.0
DXB,DEL,0,,United Arab Emirates,Dubai,India,Delhi,6781.0
DXB,FLL,0,,United Arab Emirates,Dubai,United States,Fort,6781.0
DXB,HAN,0,,United Arab Emirates,Dubai,Vietnam,Hanoi,6781.0
DXB,IXC,0,,United Arab Emirates,Dubai,India,Chandigarh,6781.0
DXB,LUN,0,,United Arab Emirates,Dubai,Zambia,Lusaka,6781.0
DXB,HBE,0,,United Arab Emirates,Dubai,Egypt,Alexandria,6781.0
DXB,GIZ,0,,United Arab Emirates,Dubai,Saudi Arabia,Gizan,6781.0
DXB,MEL,0,,United Arab Emirates,Dubai,Australia,Melbourne,6781.0
DXB,PNQ,0,,United Arab Emirates,Dubai,India,Pune,6781.0
DXB,NJF,0,,United Arab Emirates,Dubai,Iraq,Najaf,6781.0
DXB,MED,0,,United Arab Emirates,Dubai,Saudi Arabia,Medina,6781.0
DXB,KBL,0,,United Arab Emirates,Dubai,Afghanistan,Kabul,6781.0
DXB,MAN,0,,United Arab Emirates,Dubai,United Kingdom,Manchester,6781.0
DXB,VCE,0,,United Arab Emirates,Dubai,Italy,Venice,6781.0
DXB,NCE,0,,United Arab Emirates,Dubai,France,Nice,6781.0
DXB,HGA,0,,United Arab Emirates,Dubai,Somalia,Hargeisa,6781.0
DXB,KUL,0,,United Arab Emirates,Dubai,Malaysia,Kuala,6781.0
DXB,MHD,0,,United Arab Emirates,Dubai,Iran,Mashhad,6781.0
DXB,KIX,0,,United Arab Emirates,Dubai,Japan,Osaka,6781.0
DXB,UET,0,,United Arab Emirates,Dubai,Pakistan,Quetta,6781.0
DXB,JAI,0,,United Arab Emirates,Dubai,India,Jaipur,6781.0
DXB,ATQ,0,,United Arab Emirates,Dubai,India,Amritsar,6781.0
DXB,ZYL,0,,United Arab Emirates,Dubai,Bangladesh,Sylhet,6781.0
DXB,YYZ,0,,United Arab Emirates,Dubai,Canada,Toronto,6781.0
DXB,IFN,0,,United Arab Emirates,Dubai,Iran,Isfahan,6781.0
DXB,TIV,0,,United Arab Emirates,Dubai,Montenegro,Tivat,6781.0
DXB,ISU,0,,United Arab Emirates,Dubai,Iraq,Sulaymaniyah,6781.0
DXB,FRA,0,,United Arab Emirates,Dubai,Germany,Frankfurt,6781.0
DXB,MCO,0,,United Arab Emirates,Dubai,United States,Orlando,6781.0
DXB,HOF,0,,United Arab Emirates,Dubai,Saudi Arabia,Hofuf,6781.0
DXB,ARN,0,,United Arab Emirates,Dubai,Sweden,Stockholm,6781.0
DXB,AER,0,,United Arab Emirates,Dubai,Russia,Sochi,6781.0
DXB,LHR,0,,United Arab Emirates,Dubai,United Kingdom,London,6781.0
DXB,LED,0,,United Arab Emirates,Dubai,Russia,Sankt,6781.0
DXB,IXM,0,,United Arab Emirates,Dubai,India,Madurai,6781.0
DXB,SYZ,0,,United Arab Emirates,Dubai,Iran,Shiraz,6781.0
DXB,CPH,0,,United Arab Emirates,Dubai,Denmark,Copenhagen,6781.0
DXB,DME,0,,United Arab Emirates,Dubai,Russia,Moscow,6781.0
DXB,LCA,0,,United Arab Emirates,Dubai,Cyprus,Larnaca,6781.0
DXB,BLR,0,,United Arab Emirates,Dubai,India,Bangalore,6781.0
DXB,OVB,0,,United Arab Emirates,Dubai,Russia,Novosibirsk,6781.0
DXB,TAO,0,,United Arab Emirates,Dubai,China,Qingdao,6781.0
DXB,MNL,0,,United Arab Emirates,Dubai,Philippines,Manila,6781.0
DXB,BTS,0,,United Arab Emirates,Dubai,Slovakia,Bratislava,6781.0
DXB,LOS,0,,United Arab Emirates,Dubai,Nigeria,Lagos,6781.0
DXB,BND,0,,United Arab Emirates,Dubai,Iran,Bandar,6781.0
DXB,ELQ,0,,United Arab Emirates,Dubai,Saudi Arabia,Buraydah,6781.0
DXB,DMM,0,,United Arab Emirates,Dubai,Saudi Arabia,Dammam,6781.0
DXB,EDI,0,,United Arab Emirates,Dubai,United Kingdom,Edinburgh,6781.0
DXB,DAR,0,,United Arab Emirates,Dubai,Tanzania,Dar,6781.0
DXB,SEZ,0,,United Arab Emirates,Dubai,Seychelles,Mahe,6781.0
DXB,HAM,0,,United Arab Emirates,Dubai,Germany,Hamburg,6781.0
DXB,ADD,0,,United Arab Emirates,Dubai,Ethiopia,Addis,6781.0
DXB,GSM,0,,United Arab Emirates,Dubai,Iran,Qeshm,6781.0
DXB,MUC,0,,United Arab Emirates,Dubai,Germany,Munich,6781.0
DXB,CCU,0,,United Arab Emirates,Dubai,India,Calcutta,6781.0
DXB,HKG,0,,United Arab Emirates,Dubai,Hong Kong,Hong,6781.0
DXB,KRK,0,,United Arab Emirates,Dubai,Poland,Krakow,6781.0
DXB,LYS,0,,United Arab Emirates,Dubai,France,Lyon,6781.0
DXB,IAD,0,,United Arab Emirates,Dubai,United States,Washington,6781.0
DXB,NAP,0,,United Arab Emirates,Dubai,Italy,Naples,6781.0
DXB,BLQ,0,,United Arab Emirates,Dubai,Italy,Bologna,6781.0
DXB,SFO,0,,United Arab Emirates,Dubai,United States,San,6781.0
DXB,DFW,0,,United Arab Emirates,Dubai,United States,Dallas,6781.0
DXB,MRV,0,,United Arab Emirates,Dubai,Russia,Cherkessk,6781.0
DXB,SEA,0,,United Arab Emirates,Dubai,United States,Seattle,6781.0
DXB,SGN,0,,United Arab Emirates,Dubai,Vietnam,Ho,6781.0
DXB,EBL,0,,United Arab Emirates,Dubai,Iraq,Erbil,6781.0
DXB,KDH,0,,United Arab Emirates,Dubai,Afghanistan,Kandahar,6781.0
DXB,CAN,0,,United Arab Emirates,Dubai,China,Guangzhou,6781.0
DXB,SYD,0,,United Arab Emirates,Dubai,Australia,Sydney,6781.0
DXB,BSR,0,,United Arab Emirates,Dubai,Iraq,Basrah,6781.0
DXB,CTA,0,,United Arab Emirates,Dubai,Italy,Catania,6781.0
DXB,KZN,0,,United Arab Emirates,Dubai,Russia,Kazan,6781.0
DXB,MRU,0,,United Arab Emirates,Dubai,Mauritius,Plaisance,6781.0
DXB,IDR,0,,United Arab Emirates,Dubai,India,Indore,6781.0
DXB,CNN,0,,United Arab Emirates,Dubai,India,Kannur,6781.0
DXB,COK,0,,United Arab Emirates,Dubai,India,Kochi,6781.0
DXB,CKY,0,,United Arab Emirates,Dubai,Guinea,Conakry,6781.0
DXB,VIE,0,,United Arab Emirates,Dubai,Austria,Vienna,6781.0
DXB,ROV,0,,United Arab Emirates,Dubai,Russia,Rostov,6781.0
DXB,DUS,0,,United Arab Emirates,Dubai,Germany,Dusseldorf,6781.0
DXB,JED,0,,United Arab Emirates,Dubai,Saudi Arabia,Jeddah,6781.0
DXB,BHX,0,,United Arab Emirates,Dubai,United Kingdom,Birmingham,6781.0
DXB,LAD,0,,United Arab Emirates,Dubai,Angola,Luanda,6781.0
DXB,KMG,0,,United Arab Emirates,Dubai,China,Kunming,6781.0
DXB,SAW,0,,United Arab Emirates,Dubai,Turkey,Istanbul,6781.0
DXB,GVA,0,,United Arab Emirates,Dubai,Switzerland,Geneva,6781.0
DXB,TAS,0,,United Arab Emirates,Dubai,Uzbekistan,Tashkent,6781.0
DXB,MAA,0,,United Arab Emirates,Dubai,India,Madras,6781.0
DXB,EBB,0,,United Arab Emirates,Dubai,Uganda,Entebbe,6781.0
DXB,AMS,0,,United Arab Emirates,Dubai,Netherlands,Amsterdam,6781.0
DXB,OSL,0,,United Arab Emirates,Dubai,Norway,Oslo,6781.0
DXB,HYD,0,,United Arab Emirates,Dubai,India,Hyderabad,6781.0
DXB,KGL,0,,United Arab Emirates,Dubai,Rwanda,Kigali,6781.0
DXB,TRV,0,,United Arab Emirates,Dubai,India,Trivandrum,6781.0
DXB,BSA,0,,United Arab Emirates,Dubai,Somalia,Bosaso,6781.0
DXB,TRZ,0,,United Arab Emirates,Dubai,India,Tiruchchirappalli,6781.0
RKT,CAI,0,2020-04-20,United Arab Emirates,Ras,Egypt,Cairo,6781.0
RKT,CCJ,0,2020-04-20,United Arab Emirates,Ras,India,Calicut,6781.0
RKT,PEW,0,2020-04-20,United Arab Emirates,Ras,Pakistan,Peshawar,6781.0
RKT,SAW,0,2020-04-20,United Arab Emirates,Ras,Turkey,Istanbul,6781.0
RKT,LHE,0,2020-04-20,United Arab Emirates,Ras,Pakistan,Lahore,6781.0
RKT,ISB,0,2020-04-20,United Arab Emirates,Ras,Pakistan,Islamabad,6781.0
RKT,LUX,0,2020-04-20,United Arab Emirates,Ras,Luxembourg,Luxemburg,6781.0
SHJ,MUX,0,,United Arab Emirates,Sharjah,Pakistan,Multan,6781.0
SHJ,KRT,0,,United Arab Emirates,Sharjah,Sudan,Khartoum,6781.0
SHJ,TBS,0,,United Arab Emirates,Sharjah,Georgia,Tbilisi,6781.0
SHJ,EVN,0,,United Arab Emirates,Sharjah,Armenia,Yerevan,6781.0
SHJ,RUH,0,,United Arab Emirates,Sharjah,Saudi Arabia,Riyadh,6781.0
SHJ,LHE,0,,United Arab Emirates,Sharjah,Pakistan,Lahore,6781.0
SHJ,NAG,0,,United Arab Emirates,Sharjah,India,Nagpur,6781.0
SHJ,LKO,0,,United Arab Emirates,Sharjah,India,Lucknow,6781.0
SHJ,KWI,0,,United Arab Emirates,Sharjah,Kuwait,Kuwait,6781.0
SHJ,DAM,0,,United Arab Emirates,Sharjah,Syria,Damascus,6781.0
SHJ,CJB,0,,United Arab Emirates,Sharjah,India,Coimbatore,6781.0
SHJ,AHB,0,,United Arab Emirates,Sharjah,Saudi Arabia,Abha,6781.0
SHJ,TUN,0,,United Arab Emirates,Sharjah,Tunisia,Tunis,6781.0
SHJ,BEY,0,,United Arab Emirates,Sharjah,Lebanon,Beirut,6781.0
SHJ,CGP,0,,United Arab Emirates,Sharjah,Bangladesh,Chittagong,6781.0
SHJ,FRU,0,,United Arab Emirates,Sharjah,Kyrgyz Republic,Bishkek,6781.0
