from,to,active
RTM,PEG,0
RTM,LIS,0
RTM,ASR,0
RTM,HER,0
RTM,GRO,0
RTM,LCY,0
FAO,VIE,1
FAO,YYZ,1
FAO,CPH,1
FAO,BSL,1
FAO,BOD,1
FAO,LYS,1
FAO,MRS,1
FAO,MPL,1
FAO,NTE,1
FAO,NCE,1
FAO,BVA,1
FAO,CDG,1
FAO,ORY,1
FAO,TLS,1
FAO,SXF,1
FAO,TXL,1
FAO,DUS,1
FAO,FRA,1
FAO,HAM,1
FAO,HAJ,1
FAO,FMM,1
FAO,MUC,1
FAO,STR,1
FAO,ORK,1
FAO,DUB,1
FAO,NOC,1
FAO,SNN,1
FAO,BGY,1
FAO,AMS,1
FAO,EIN,1
FAO,RTM,1
FAO,OSL,1
FAO,WMI,1
FAO,LIS,1
FAO,OPO,1
FAO,GOT,1
FAO,ARN,1
FAO,GVA,1
FAO,ZRH,1
FAO,BFS,1
FAO,BHX,1
FAO,BOH,1
FAO,BRS,1
FAO,CWL,1
FAO,EMA,1
FAO,EDI,1
FAO,GLA,1
FAO,PIK,1
FAO,LBA,1
FAO,LPL,1
FAO,LGW,1
FAO,LHR,1
FAO,LTN,1
FAO,SEN,1
FAO,STN,1
FAO,MAN,1
FAO,NCL,1
FAO,NQY,1
FAO,LUX,0
FAO,BLL,0
FAO,WAW,0
FAO,MXP,0
FAO,WRO,0
FAO,PRG,0
FAO,ABZ,0
FAO,MAD,0
FAO,LCY,0
FAO,NRN,0
FAO,BRE,0
FAO,BCN,0
FAO,KTW,0
FAO,KIR,0
FAO,CGN,0
FAO,VRN,0
FNC,CPH,1
FNC,BSL,1
FNC,ORY,1
FNC,TXL,1
FNC,CGN,1
FNC,DUS,1
FNC,FRA,1
FNC,HAJ,1
FNC,MUC,1
FNC,STR,1
FNC,OSL,1
FNC,LIS,1
FNC,OPO,1
FNC,MAD,1
FNC,ARN,1
FNC,ZRH,1
FNC,BHX,1
FNC,BRS,1
FNC,EMA,1
FNC,EDI,1
FNC,LGW,1
FNC,STN,1
FNC,MAN,1
FNC,LBA,0
FNC,TFS,0
FNC,LUX,0
FNC,PDL,0
FNC,GLA,0
FNC,PXO,0
FNC,HEL,0
FNC,FUE,0
FNC,BCN,0
FNC,ACE,0
FNC,AGP,0
FNC,VIE,0
FNC,PRG,0
FNC,VLL,0
FNC,AMS,0
FNC,TFN,0
FNC,LPA,0
FNC,RAK,0
FNC,NCL,0
FNC,HAM,0
FNC,LEJ,0
PXO,FNC,0
PXO,LIS,0
PXO,BGY,0
LIS,ALG,1
LIS,LAD,1
LIS,VIE,1
LIS,BEL,1
LIS,CNF,1
LIS,BSB,1
LIS,NAT,1
LIS,REC,1
LIS,GIG,1
LIS,GRU,1
LIS,SOF,1
LIS,YUL,1
LIS,YYZ,1
LIS,SID,1
LIS,RAI,1
LIS,PRG,1
LIS,CPH,1
LIS,PUJ,1
LIS,BSL,1
LIS,BOD,1
LIS,CFE,1
LIS,LYS,1
LIS,MRS,1
LIS,MPL,1
LIS,NTE,1
LIS,NCE,1
LIS,BVA,1
LIS,CDG,1
LIS,ORY,1
LIS,LDE,1
LIS,TLS,1
LIS,SXF,1
LIS,TXL,1
LIS,CGN,1
LIS,DUS,1
LIS,FRA,1
LIS,HAM,1
LIS,FMM,1
LIS,MUC,1
LIS,STR,1
LIS,OXB,1
LIS,BUD,1
LIS,ORK,1
LIS,DUB,1
LIS,BLQ,1
LIS,BGY,1
LIS,NAP,1
LIS,CIA,1
LIS,LUX,1
LIS,CUN,1
LIS,CMN,1
LIS,AMS,1
LIS,EIN,1
LIS,OSL,1
LIS,KRK,1
LIS,WAW,1
LIS,WMI,1
LIS,FAO,1
LIS,FNC,1
LIS,TER,1
LIS,PDL,1
LIS,OPO,1
LIS,DOH,1
LIS,OTP,1
LIS,DME,1
LIS,SVO,1
LIS,TMS,1
LIS,MAD,1
LIS,AGP,1
LIS,SVQ,1
LIS,VLC,1
LIS,ZAZ,1
LIS,ARN,1
LIS,GVA,1
LIS,ZRH,1
LIS,DJE,1
LIS,KBP,1
LIS,IEV,1
LIS,BRS,1
LIS,EDI,1
LIS,LGW,1
LIS,LHR,1
LIS,LTN,1
LIS,STN,1
LIS,MAN,1
LIS,BOS,1
LIS,MIA,1
LIS,JFK,1
LIS,EWR,1
LIS,PHL,1
LIS,CCS,1
LIS,IST,0
LIS,VCP,0
LIS,TLV,0
LIS,MLA,0
LIS,ABJ,0
LIS,ALC,0
LIS,ACC,0
LIS,SFO,0
LIS,LIL,0
LIS,TGD,0
LIS,SSA,0
LIS,MCZ,0
LIS,HOR,0
LIS,SMA,0
LIS,VRA,0
LIS,TUN,0
LIS,FCO,0
LIS,BJL,0
LIS,LPA,0
LIS,DSS,0
LIS,FLR,0
LIS,CKY,0
LIS,IBZ,0
LIS,RTM,0
LIS,IAD,0
LIS,TNG,0
LIS,POA,0
LIS,XIY,0
LIS,VXE,0
LIS,TFN,0
LIS,RIX,0
LIS,VCE,0
LIS,BVC,0
LIS,BHX,0
LIS,DXB,0
LIS,HEL,0
LIS,MXP,0
LIS,ATH,0
LIS,MIR,0
LIS,LBA,0
LIS,TFS,0
LIS,BIO,0
LIS,ZAG,0
LIS,PMI,0
LIS,PXO,0
LIS,FOR,0
LIS,BCN,0
LIS,ORD,0
LIS,MPM,0
LIS,PSA,0
LIS,SCQ,0
LIS,PIX,0
LIS,RAK,0
LIS,KIV,0
OPO,LAD,1
OPO,VIE,1
OPO,YYZ,1
OPO,CPH,1
OPO,BSL,1
OPO,BOD,1
OPO,BES,1
OPO,BVE,1
OPO,CCF,1
OPO,CFE,1
OPO,DLE,1
OPO,GNB,1
OPO,LRH,1
OPO,LIL,1
OPO,LYS,1
OPO,MRS,1
OPO,NTE,1
OPO,NCE,1
OPO,BVA,1
OPO,CDG,1
OPO,ORY,1
OPO,XCR,1
OPO,TLS,1
OPO,TUF,1
OPO,SXF,1
OPO,BRE,1
OPO,CGN,1
OPO,DTM,1
OPO,DUS,1
OPO,FRA,1
OPO,HAM,1
OPO,FKB,1
OPO,FMM,1
OPO,NUE,1
OPO,STR,1
OPO,NRN,1
OPO,BUD,1
OPO,DUB,1
OPO,BLQ,1
OPO,CAG,1
OPO,BGY,1
OPO,MXP,1
OPO,CIA,1
OPO,TSF,1
OPO,LUX,1
OPO,MLA,1
OPO,CMN,1
OPO,RAK,1
OPO,AMS,1
OPO,EIN,1
OPO,KRK,1
OPO,WAW,1
OPO,WMI,1
OPO,FAO,1
OPO,FNC,1
OPO,TER,1
OPO,LIS,1
OPO,PDL,1
OPO,ALC,1
OPO,BCN,1
OPO,BIO,1
OPO,MAD,1
OPO,AGP,1
OPO,PMI,1
OPO,SVQ,1
OPO,VLC,1
OPO,GVA,1
OPO,ZRH,1
OPO,BHX,1
OPO,BRS,1
OPO,EDI,1
OPO,LPL,1
OPO,LGW,1
OPO,LTN,1
OPO,STN,1
OPO,MAN,1
OPO,MUC,0
OPO,IST,0
OPO,VCP,0
OPO,GIG,0
OPO,MPL,0
OPO,YUL,0
OPO,AJA,0
OPO,IBZ,0
OPO,PIS,0
OPO,TFN,0
OPO,SID,0
OPO,DXB,0
OPO,HEL,0
OPO,ATH,0
OPO,EWR,0
OPO,MIR,0
OPO,TFS,0
OPO,GRU,0
OPO,DJE,0
PDL,HHN,1
PDL,HOR,1
PDL,TER,1
PDL,LIS,1
PDL,OPO,1
PDL,STN,1
PDL,FRA,0
PDL,BOS,0
PDL,CVU,0
PDL,FNC,0
PDL,SMA,0
PDL,GVA,0
PDL,PIX,0
PDL,LPA,0
PDL,YUL,0
PDL,FLW,0
PDL,GRW,0
PDL,SJZ,0
PDL,RAI,0
PDL,YYZ,0
TER,LIS,1
TER,PDL,1
TER,OPO,1
TER,STN,1
TER,HOR,0
TER,FLW,0
TER,GRW,0
TER,OAK,0
TER,SJZ,0
TER,CDG,0
TER,BOS,0
TER,YYZ,0
TER,PIX,0
LCG,ALC,1
LCG,BCN,1
LCG,BIO,1
LCG,MAD,1
LCG,SVQ,1
LCG,VLC,1
LCG,LHR,0
LCG,TFN,0
LCG,LEI,0
LCG,PMI,0
LCG,LPA,0
ALC,ALG,1
ALC,ORN,1
ALC,VIE,1
ALC,SOF,1
ALC,PED,1
ALC,BLL,1
ALC,CPH,1
ALC,HEL,1
ALC,BSL,1
ALC,BOD,1
ALC,MRS,1
ALC,NTE,1
ALC,BVA,1
ALC,ORY,1
ALC,TLS,1
ALC,SXF,1
ALC,TXL,1
ALC,BRE,1
ALC,CGN,1
ALC,DUS,1
ALC,FRA,1
ALC,HAM,1
ALC,FKB,1
ALC,FMM,1
ALC,MUC,1
ALC,NUE,1
ALC,NRN,1
ALC,BUD,1
ALC,KEF,1
ALC,ORK,1
ALC,DUB,1
ALC,KIR,1
ALC,NOC,1
ALC,SNN,1
ALC,BLQ,1
ALC,BGY,1
ALC,MXP,1
ALC,NAP,1
ALC,FCO,1
ALC,KUN,1
ALC,LUX,1
ALC,CMN,1
ALC,AMS,1
ALC,EIN,1
ALC,MST,1
ALC,RTM,1
ALC,AES,1
ALC,BGO,1
ALC,BOO,1
ALC,HAU,1
ALC,KRS,1
ALC,OSL,1
ALC,TRF,1
ALC,SVG,1
ALC,TOS,1
ALC,TRD,1
ALC,GDN,1
ALC,KRK,1
ALC,POZ,1
ALC,WAW,1
ALC,WMI,1
ALC,WRO,1
ALC,OPO,1
ALC,OTP,1
ALC,CLJ,1
ALC,LCG,1
ALC,OVD,1
ALC,BCN,1
ALC,BIO,1
ALC,IBZ,1
ALC,MAD,1
ALC,PMI,1
ALC,SCQ,1
ALC,SVQ,1
ALC,TFS,1
ALC,GOT,1
ALC,ARN,1
ALC,VST,1
ALC,VXO,1
ALC,GVA,1
ALC,KBP,1
ALC,ABZ,1
ALC,BFS,1
ALC,BHX,1
ALC,BOH,1
ALC,BRS,1
ALC,CWL,1
ALC,EMA,1
ALC,EDI,1
ALC,EXT,1
ALC,GLA,1
ALC,PIK,1
ALC,LBA,1
ALC,LPL,1
ALC,LGW,1
ALC,LTN,1
ALC,SEN,1
ALC,STN,1
ALC,MAN,1
ALC,NCL,1
ALC,NQY,1
ALC,SVO,0
ALC,DME,0
ALC,LPA,0
ALC,VGO,0
ALC,NYO,0
ALC,LED,0
ALC,STR,0
ALC,ZRH,0
ALC,LYS,0
ALC,IFO,0
ALC,TFN,0
ALC,VCE,0
ALC,CAG,0
ALC,ACE,0
ALC,MAH,0
ALC,CDG,0
ALC,LIS,0
ALC,AGP,0
ALC,AAR,0
ALC,AEY,0
LEI,DUB,1
LEI,MAD,1
LEI,PMI,1
LEI,SVQ,1
LEI,LGW,1
LEI,STN,1
LEI,MAN,1
LEI,EMA,0
LEI,LBA,0
LEI,RTM,0
LEI,BHX,0
LEI,BFS,0
LEI,BIO,0
LEI,LEN,0
LEI,LUX,0
LEI,GLA,0
LEI,MXP,0
LEI,BCN,0
LEI,VLC,0
LEI,PRG,0
LEI,LCG,0
LEI,VGO,0
LEI,MLN,0
LEI,NCL,0
OVD,ALC,1
OVD,BCN,1
OVD,MAD,1
OVD,AGP,1
OVD,PMI,1
OVD,SVQ,1
OVD,TFS,1
OVD,VLC,1
OVD,IBZ,0
OVD,LGW,0
OVD,TFN,0
OVD,LPA,0
OVD,RMU,0
OVD,FUE,0
OVD,ACE,0
OVD,MAH,0
BCN,ALG,1
BCN,ORN,1
BCN,EZE,1
BCN,VIE,1
BCN,MSQ,1
BCN,GRU,1
BCN,SOF,1
BCN,PRG,1
BCN,BLL,1
BCN,CPH,1
BCN,CAI,1
BCN,HEL,1
BCN,BSL,1
BCN,BOD,1
BCN,LYS,1
BCN,MRS,1
BCN,NCE,1
BCN,BVA,1
BCN,CDG,1
BCN,ORY,1
BCN,KUT,1
BCN,SXF,1
BCN,CGN,1
BCN,DUS,1
BCN,FRA,1
BCN,HAM,1
BCN,MUC,1
BCN,STR,1
BCN,ATH,1
BCN,BUD,1
BCN,DEB,1
BCN,KEF,1
BCN,IKA,1
BCN,DUB,1
BCN,TLV,1
BCN,BLQ,1
BCN,BGY,1
BCN,NAP,1
BCN,FCO,1
BCN,TRN,1
BCN,VCE,1
BCN,AMM,1
BCN,RIX,1
BCN,VNO,1
BCN,LUX,1
BCN,MLA,1
BCN,MEX,1
BCN,KIV,1
BCN,TGD,1
BCN,CMN,1
BCN,FEZ,1
BCN,RAK,1
BCN,NDR,1
BCN,TNG,1
BCN,AMS,1
BCN,SKP,1
BCN,BGO,1
BCN,OSL,1
BCN,SVG,1
BCN,ISB,1
BCN,SKT,1
BCN,GDN,1
BCN,KTW,1
BCN,KRK,1
BCN,WAW,1
BCN,WMI,1
BCN,OPO,1
BCN,DOH,1
BCN,OTP,1
BCN,CLJ,1
BCN,CRA,1
BCN,TSR,1
BCN,LCG,1
BCN,ALC,1
BCN,OVD,1
BCN,BJZ,1
BCN,BIO,1
BCN,RGS,1
BCN,FUE,1
BCN,LPA,1
BCN,GRX,1
BCN,IBZ,1
BCN,XRY,1
BCN,ACE,1
BCN,LEN,1
BCN,MAD,1
BCN,MAH,1
BCN,AGP,1
BCN,PMI,1
BCN,SDR,1
BCN,SCQ,1
BCN,SVQ,1
BCN,TFN,1
BCN,VLC,1
BCN,VLL,1
BCN,GOT,1
BCN,ARN,1
BCN,GVA,1
BCN,ZRH,1
BCN,TUN,1
BCN,KBP,1
BCN,BFS,1
BCN,BHX,1
BCN,BRS,1
BCN,CWL,1
BCN,EMA,1
BCN,EDI,1
BCN,GLA,1
BCN,PIK,1
BCN,LBA,1
BCN,LPL,1
BCN,LGW,1
BCN,LHR,1
BCN,LTN,1
BCN,SEN,1
BCN,STN,1
BCN,MAN,1
BCN,NCL,1
BCN,ATL,1
BCN,ORD,1
BCN,FLL,1
BCN,LAX,1
BCN,MIA,1
BCN,JFK,1
BCN,PHL,1
BCN,SFO,1
BCN,ICN,0
BCN,IEV,0
BCN,DBV,0
BCN,IST,0
BCN,PMO,0
BCN,ORK,0
BCN,BOS,0
BCN,LIL,0
BCN,SVO,0
BCN,FAO,0
BCN,CTA,0
BCN,DME,0
BCN,IAS,0
BCN,BJL,0
BCN,YUL,0
BCN,VGO,0
BCN,HAJ,0
BCN,NYO,0
BCN,DSS,0
BCN,NTE,0
BCN,LED,0
BCN,PVG,0
BCN,SKG,0
BCN,FLR,0
BCN,AHO,0
BCN,GYD,0
BCN,BEY,0
BCN,RTM,0
BCN,LEI,0
BCN,LWO,0
BCN,IAD,0
BCN,PNA,0
BCN,TLS,0
BCN,SVX,0
BCN,MLN,0
BCN,FAE,0
BCN,TXL,0
BCN,CLT,0
BCN,SCL,0
BCN,BRI,0
BCN,SIN,0
BCN,DXB,0
BCN,EIN,0
BCN,SPC,0
BCN,CAG,0
BCN,HRK,0
BCN,MXP,0
BCN,SPU,0
BCN,SXB,0
BCN,EWR,0
BCN,BOG,0
BCN,OZH,0
BCN,BES,0
BCN,AUH,0
BCN,GOA,0
BCN,NUE,0
BCN,LIS,0
BCN,HER,0
BCN,RMU,0
BCN,SNN,0
BCN,TFS,0
BCN,ODS,0
BCN,ZAG,0
BCN,LIM,0
BCN,RNS,0
BCN,OLB,0
BCN,FNC,0
BCN,PSA,0
BCN,JTR,0
BCN,SAW,0
BCN,PEK,0
BCN,CFU,0
BCN,EAS,0
BCN,BEG,0
BCN,HKG,0
BCN,AAL,0
BCN,JMK,0
BCN,YYZ,0
BIO,VIE,1
BIO,NTE,1
BIO,CDG,1
BIO,DUS,1
BIO,STR,1
BIO,NAP,1
BIO,VCE,1
BIO,AMS,1
BIO,OPO,1
BIO,LCG,1
BIO,ALC,1
BIO,BCN,1
BIO,LPA,1
BIO,MAD,1
BIO,AGP,1
BIO,PMI,1
BIO,SCQ,1
BIO,SVQ,1
BIO,TFN,1
BIO,VLC,1
BIO,VGO,1
BIO,GVA,1
BIO,BRS,1
BIO,EDI,1
BIO,LGW,1
BIO,SEN,1
BIO,STN,1
BIO,MAN,1
BIO,IBZ,0
BIO,RTM,0
BIO,OSL,0
BIO,MUC,0
BIO,LEI,0
BIO,ZRH,0
BIO,LYS,0
BIO,IST,0
BIO,FRA,0
BIO,PMO,0
BIO,MLA,0
BIO,CAG,0
BIO,MXP,0
BIO,FUE,0
BIO,GRX,0
BIO,ACE,0
BIO,XRY,0
BIO,MAH,0
BIO,ATH,0
BIO,PRG,0
BIO,FCO,0
BIO,DUB,0
BIO,LIS,0
BIO,RMU,0
BIO,TXL,0
BIO,FLR,0
CDT,VIE,1
CDT,BUD,1
CDT,OTP,1
CDT,LTN,1
CDT,STN,1
CDT,KTW,0
CDT,MRS,0
FUE,CPH,1
FUE,BSL,1
FUE,BOD,1
FUE,LIL,1
FUE,LYS,1
FUE,MRS,1
FUE,NTE,1
FUE,CDG,1
FUE,ORY,1
FUE,TLS,1
FUE,SXF,1
FUE,TXL,1
FUE,CGN,1
FUE,DUS,1
FUE,FRA,1
FUE,HAM,1
FUE,HAJ,1
FUE,FKB,1
FUE,MUC,1
FUE,NUE,1
FUE,PAD,1
FUE,STR,1
FUE,DUB,1
FUE,SNN,1
FUE,BLQ,1
FUE,BGY,1
FUE,PSA,1
FUE,AMS,1
FUE,KTW,1
FUE,WAW,1
FUE,BCN,1
FUE,LPA,1
FUE,MAD,1
FUE,SVQ,1
FUE,TFN,1
FUE,ARN,1
FUE,ZRH,1
FUE,BHX,1
FUE,BRS,1
FUE,EMA,1
FUE,EDI,1
FUE,GLA,1
FUE,LBA,1
FUE,LGW,1
FUE,LTN,1
FUE,STN,1
FUE,MAN,1
FUE,LUX,0
FUE,SPC,0
FUE,HEL,0
FUE,MXP,0
FUE,VIE,0
FUE,PRG,0
FUE,FCO,0
FUE,OVD,0
FUE,VGO,0
FUE,TFS,0
FUE,SCN,0
FUE,BFS,0
FUE,BIO,0
FUE,NRN,0
FUE,FNC,0
FUE,AGP,0
FUE,VLC,0
FUE,LPL,0
FUE,SCQ,0
FUE,GVA,0
FUE,VRN,0
FUE,NCL,0
FUE,LEJ,0
GRO,FKB,1
GRO,NRN,1
GRO,EIN,1
GRO,POZ,1
GRO,WRO,1
GRO,VKO,1
GRO,BOH,1
GRO,BRS,1
GRO,SEN,1
GRO,STN,1
GRO,MAN,1
GRO,EMA,0
GRO,LBA,0
GRO,RTM,0
GRO,BVA,0
GRO,BHX,0
GRO,PSR,0
GRO,LTN,0
GRO,BFS,0
GRO,KUN,0
GRO,BLL,0
GRO,TLL,0
GRO,FRA,0
GRO,GLA,0
GRO,ORK,0
GRO,MLA,0
GRO,BRE,0
GRO,CAG,0
GRO,NOC,0
GRO,HHN,0
GRO,EDI,0
GRO,RBA,0
GRO,PSA,0
GRO,DME,0
GRO,KRK,0
GRO,LPL,0
GRO,MST,0
GRO,AMS,0
GRO,DUB,0
GRO,BTS,0
GRO,NCL,0
GRO,FMM,0
GRO,AHO,0
LPA,CPH,1
LPA,BSL,1
LPA,NTE,1
LPA,SXF,1
LPA,TXL,1
LPA,CGN,1
LPA,DUS,1
LPA,FRA,1
LPA,HAM,1
LPA,HAJ,1
LPA,FKB,1
LPA,LEJ,1
LPA,MUC,1
LPA,NUE,1
LPA,PAD,1
LPA,STR,1
LPA,ORK,1
LPA,DUB,1
LPA,BGY,1
LPA,LUX,1
LPA,NDB,1
LPA,NKC,1
LPA,EUN,1
LPA,AMS,1
LPA,RTM,1
LPA,BGO,1
LPA,OSL,1
LPA,BCN,1
LPA,BIO,1
LPA,VDE,1
LPA,FUE,1
LPA,SPC,1
LPA,ACE,1
LPA,MAD,1
LPA,AGP,1
LPA,SCQ,1
LPA,SVQ,1
LPA,TFN,1
LPA,GOT,1
LPA,KSD,1
LPA,ARN,1
LPA,ZRH,1
LPA,BFS,1
LPA,BHX,1
LPA,BOH,1
LPA,BRS,1
LPA,EMA,1
LPA,EDI,1
LPA,GLA,1
LPA,LGW,1
LPA,LTN,1
LPA,STN,1
LPA,MAN,1
LPA,NCL,1
LPA,GLN,0
LPA,ALC,0
LPA,KEF,0
LPA,VIL,0
LPA,TRF,0
LPA,BJL,0
LPA,VGO,0
LPA,DSS,0
LPA,CMN,0
LPA,SCN,0
LPA,LYS,0
LPA,PNA,0
LPA,GRX,0
LPA,VLC,0
LPA,SDR,0
LPA,MLN,0
LPA,FAE,0
LPA,SID,0
LPA,GMZ,0
LPA,BLL,0
LPA,PDL,0
LPA,EIN,0
LPA,HEL,0
LPA,AGA,0
LPA,MXP,0
LPA,ZAZ,0
LPA,CDG,0
LPA,VIE,0
LPA,PRG,0
LPA,BER,0
LPA,BLQ,0
LPA,OVD,0
LPA,BUD,0
LPA,LIS,0
LPA,RMU,0
LPA,LBA,0
LPA,TRD,0
LPA,TFS,0
LPA,SZG,0
LPA,PMI,0
LPA,FNC,0
LPA,VIT,0
LPA,OUL,0
LPA,PSA,0
LPA,VLL,0
LPA,GVA,0
LPA,LCG,0
LPA,VRN,0
LPA,RAK,0
LPA,SVG,0
LPA,AAL,0
GRX,BOD,1
GRX,NTE,1
GRX,TXL,1
GRX,BCN,1
GRX,MAD,1
GRX,MLN,1
GRX,VLC,1
GRX,LGW,1
GRX,MAN,1
GRX,NAP,0
GRX,CDG,0
GRX,BIO,0
GRX,TFN,0
GRX,PMI,0
GRX,LPA,0
GRX,MXP,0
IBZ,VIE,1
IBZ,MRS,1
IBZ,ORY,1
IBZ,TXL,1
IBZ,DUS,1
IBZ,HHN,1
IBZ,NRN,1
IBZ,DUB,1
IBZ,BLQ,1
IBZ,BGY,1
IBZ,MXP,1
IBZ,FCO,1
IBZ,TSF,1
IBZ,TRN,1
IBZ,AMS,1
IBZ,EIN,1
IBZ,ALC,1
IBZ,BCN,1
IBZ,MAD,1
IBZ,MAH,1
IBZ,AGP,1
IBZ,PMI,1
IBZ,SVQ,1
IBZ,VLC,1
IBZ,ZRH,1
IBZ,BHX,1
IBZ,EMA,1
IBZ,LBA,1
IBZ,LGW,1
IBZ,LTN,1
IBZ,STN,1
IBZ,MAN,1
IBZ,BSL,0
IBZ,LIN,0
IBZ,OSL,0
IBZ,MUC,0
IBZ,SEN,0
IBZ,LUX,0
IBZ,FRA,0
IBZ,PMO,0
IBZ,MLA,0
IBZ,DME,0
IBZ,NCE,0
IBZ,MPL,0
IBZ,LPA,0
IBZ,HAJ,0
IBZ,NTE,0
IBZ,LCY,0
IBZ,RMI,0
IBZ,STR,0
IBZ,RTM,0
IBZ,RGS,0
IBZ,BFS,0
IBZ,LYS,0
IBZ,ILD,0
IBZ,PNA,0
IBZ,OPO,0
IBZ,TLS,0
IBZ,LPL,0
IBZ,CPH,0
IBZ,BRS,0
IBZ,SDR,0
IBZ,VCE,0
IBZ,HAM,0
IBZ,BRI,0
IBZ,LHR,0
IBZ,ATH,0
IBZ,ZAZ,0
IBZ,CDG,0
IBZ,OVD,0
IBZ,BUD,0
IBZ,GOA,0
IBZ,LIS,0
IBZ,BIO,0
IBZ,GLA,0
IBZ,EDI,0
IBZ,NAP,0
IBZ,PSA,0
IBZ,BOD,0
IBZ,VLL,0
IBZ,SCQ,0
IBZ,GVA,0
IBZ,CGN,0
IBZ,VRN,0
IBZ,PIK,0
IBZ,NCL,0
XRY,TXL,1
XRY,DUS,1
XRY,FRA,1
XRY,HAJ,1
XRY,MUC,1
XRY,STR,1
XRY,BCN,1
XRY,MAD,1
XRY,LGW,1
XRY,STN,1
XRY,ZRH,0
XRY,BIO,0
XRY,CGN,0
XRY,PMI,0
XRY,LUX,0
XRY,MAN,0
XRY,HAM,0
SPC,SXF,1
SPC,DUS,1
SPC,AMS,1
SPC,LPA,1
SPC,MAD,1
SPC,TFN,1
SPC,TFS,1
SPC,ZRH,1
SPC,LGW,1
SPC,STR,0
SPC,MUC,0
SPC,HAJ,0
SPC,FRA,0
SPC,HAM,0
SPC,FUE,0
SPC,BCN,0
SPC,ACE,0
ACE,BSL,1
ACE,BOD,1
ACE,MRS,1
ACE,NTE,1
ACE,CDG,1
ACE,ORY,1
ACE,SXB,1
ACE,TLS,1
ACE,SXF,1
ACE,TXL,1
ACE,CGN,1
ACE,DUS,1
ACE,FRA,1
ACE,HAM,1
ACE,HAJ,1
ACE,MUC,1
ACE,STR,1
ACE,ORK,1
ACE,DUB,1
ACE,SNN,1
ACE,BLQ,1
ACE,BGY,1
ACE,AMS,1
ACE,EIN,1
ACE,BCN,1
ACE,FUE,1
ACE,LPA,1
ACE,MAD,1
ACE,SVQ,1
ACE,TFN,1
ACE,VLC,1
ACE,ZRH,1
ACE,BFS,1
ACE,BHX,1
ACE,BRS,1
ACE,EMA,1
ACE,EDI,1
ACE,GLA,1
ACE,LBA,1
ACE,LPL,1
ACE,LGW,1
ACE,LTN,1
ACE,STN,1
ACE,MAN,1
ACE,NCL,1
ACE,OSL,0
ACE,SEN,0
ACE,LUX,0
ACE,SPC,0
ACE,ALC,0
ACE,MXP,0
ACE,PRG,0
ACE,BER,0
ACE,OVD,0
ACE,VGO,0
ACE,RTM,0
ACE,TFS,0
ACE,LYS,0
ACE,BIO,0
ACE,FNC,0
ACE,AGP,0
ACE,SCQ,0
ACE,PIK,0
ACE,VCE,0
ACE,LEJ,0
ILD,PMI,0
ILD,IBZ,0
ILD,MAH,0
MAD,ALG,1
MAD,VIE,1
MAD,CBB,1
MAD,VVI,1
MAD,REC,1
MAD,GRU,1
MAD,SOF,1
MAD,SCL,1
MAD,PEK,1
MAD,PVG,1
MAD,BOG,1
MAD,HAV,1
MAD,SCU,1
MAD,PRG,1
MAD,CPH,1
MAD,PUJ,1
MAD,UIO,1
MAD,CAI,1
MAD,SSG,1
MAD,BSL,1
MAD,BOD,1
MAD,LYS,1
MAD,MRS,1
MAD,MPL,1
MAD,NTE,1
MAD,NCE,1
MAD,BVA,1
MAD,CDG,1
MAD,ORY,1
MAD,XCR,1
MAD,RNS,1
MAD,SXB,1
MAD,TLS,1
MAD,SXF,1
MAD,TXL,1
MAD,CGN,1
MAD,DUS,1
MAD,FRA,1
MAD,HAM,1
MAD,MUC,1
MAD,STR,1
MAD,ATH,1
MAD,BUD,1
MAD,DEL,1
MAD,DUB,1
MAD,TLV,1
MAD,BRI,1
MAD,BLQ,1
MAD,CAG,1
MAD,CTA,1
MAD,FLR,1
MAD,BGY,1
MAD,LIN,1
MAD,MXP,1
MAD,NAP,1
MAD,PMO,1
MAD,PSA,1
MAD,CIA,1
MAD,FCO,1
MAD,VCE,1
MAD,AMM,1
MAD,BEY,1
MAD,VNO,1
MAD,LUX,1
MAD,MLA,1
MAD,CUN,1
MAD,MEX,1
MAD,CMN,1
MAD,FEZ,1
MAD,RAK,1
MAD,RBA,1
MAD,TNG,1
MAD,AMS,1
MAD,EIN,1
MAD,OSL,1
MAD,LIM,1
MAD,KRK,1
MAD,WAW,1
MAD,WMI,1
MAD,WRO,1
MAD,LIS,1
MAD,OPO,1
MAD,DOH,1
MAD,OTP,1
MAD,CLJ,1
MAD,CRA,1
MAD,SBZ,1
MAD,TSR,1
MAD,SVO,1
MAD,JED,1
MAD,ICN,1
MAD,LCG,1
MAD,ALC,1
MAD,LEI,1
MAD,OVD,1
MAD,BJZ,1
MAD,BCN,1
MAD,BIO,1
MAD,FUE,1
MAD,LPA,1
MAD,GRX,1
MAD,IBZ,1
MAD,XRY,1
MAD,SPC,1
MAD,ACE,1
MAD,RJL,1
MAD,MAH,1
MAD,AGP,1
MAD,MLN,1
MAD,PMI,1
MAD,PNA,1
MAD,EAS,1
MAD,SDR,1
MAD,SCQ,1
MAD,SVQ,1
MAD,TFN,1
MAD,TFS,1
MAD,VLC,1
MAD,VGO,1
MAD,ARN,1
MAD,GVA,1
MAD,ZRH,1
MAD,TUN,1
MAD,KBP,1
MAD,LWO,1
MAD,AUH,1
MAD,BHX,1
MAD,BRS,1
MAD,EDI,1
