date,prov_state,country,lat,long,cum_case,location,new_case,cum_death,new_death,cum_cured,new_cured,distance_hubei
2020-02-07,Inner Mongolia,China,44.0935,113.9448,50,Inner Mongolia,4.0,,,5.0,1.0,1466.464068151955
2020-02-08,Inner Mongolia,China,44.0935,113.9448,52,Inner Mongolia,2.0,,,5.0,0.0,1466.464068151955
2020-02-09,Inner Mongolia,China,44.0935,113.9448,54,Inner Mongolia,2.0,,,5.0,0.0,1466.464068151955
2020-02-10,Inner Mongolia,China,44.0935,113.9448,58,Inner Mongolia,4.0,,,5.0,0.0,1466.464068151955
2020-02-11,Inner Mongolia,China,44.0935,113.9448,58,Inner Mongolia,0.0,,,5.0,0.0,1466.464068151955
2020-02-12,Inner Mongolia,China,44.0935,113.9448,60,Inner Mongolia,2.0,,,6.0,1.0,1466.464068151955
2020-02-13,Inner Mongolia,China,44.0935,113.9448,61,Inner Mongolia,1.0,,,6.0,0.0,1466.464068151955
2020-02-14,Inner Mongolia,China,44.0935,113.9448,65,Inner Mongolia,4.0,,,6.0,0.0,1466.464068151955
2020-02-15,Inner Mongolia,China,44.0935,113.9448,68,Inner Mongolia,3.0,,,7.0,1.0,1466.464068151955
2020-02-16,Inner Mongolia,China,44.0935,113.9448,70,Inner Mongolia,2.0,,,8.0,1.0,1466.464068151955
2020-02-17,Inner Mongolia,China,44.0935,113.9448,72,Inner Mongolia,2.0,,,8.0,0.0,1466.464068151955
2020-02-18,Inner Mongolia,China,44.0935,113.9448,73,Inner Mongolia,1.0,,,8.0,0.0,1466.464068151955
2020-02-19,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,2.0,,,10.0,2.0,1466.464068151955
2020-02-20,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,,,16.0,6.0,1466.464068151955
2020-02-21,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,,,17.0,1.0,1466.464068151955
2020-02-22,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,,,26.0,9.0,1466.464068151955
2020-02-23,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,,,27.0,1.0,1466.464068151955
2020-02-24,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,,,34.0,7.0,1466.464068151955
2020-02-25,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,,,35.0,1.0,1466.464068151955
2020-02-26,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,,,38.0,3.0,1466.464068151955
2020-02-27,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,,,43.0,5.0,1466.464068151955
2020-02-28,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,,,45.0,2.0,1466.464068151955
2020-02-29,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,,,49.0,4.0,1466.464068151955
2020-03-01,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,,,52.0,3.0,1466.464068151955
2020-03-02,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,,,54.0,2.0,1466.464068151955
2020-03-03,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,1.0,59.0,5.0,1466.464068151955
2020-03-04,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,63.0,4.0,1466.464068151955
2020-03-05,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,65.0,2.0,1466.464068151955
2020-03-06,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,65.0,0.0,1466.464068151955
2020-03-07,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,67.0,2.0,1466.464068151955
2020-03-08,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,70.0,3.0,1466.464068151955
2020-03-09,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,70.0,0.0,1466.464068151955
2020-03-10,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,70.0,0.0,1466.464068151955
2020-03-11,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,71.0,1.0,1466.464068151955
2020-03-12,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,71.0,0.0,1466.464068151955
2020-03-13,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,71.0,0.0,1466.464068151955
2020-03-14,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,71.0,0.0,1466.464068151955
2020-03-15,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,71.0,0.0,1466.464068151955
2020-03-16,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,73.0,2.0,1466.464068151955
2020-03-17,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,73.0,0.0,1466.464068151955
2020-03-18,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,73.0,0.0,1466.464068151955
2020-03-19,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,74.0,1.0,1466.464068151955
2020-03-20,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-03-21,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-03-22,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-03-23,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-03-24,Inner Mongolia,China,44.0935,113.9448,75,Inner Mongolia,0.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-03-25,Inner Mongolia,China,44.0935,113.9448,77,Inner Mongolia,2.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-03-26,Inner Mongolia,China,44.0935,113.9448,89,Inner Mongolia,12.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-03-27,Inner Mongolia,China,44.0935,113.9448,92,Inner Mongolia,3.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-03-28,Inner Mongolia,China,44.0935,113.9448,94,Inner Mongolia,2.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-03-29,Inner Mongolia,China,44.0935,113.9448,95,Inner Mongolia,1.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-03-30,Inner Mongolia,China,44.0935,113.9448,97,Inner Mongolia,2.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-03-31,Inner Mongolia,China,44.0935,113.9448,107,Inner Mongolia,10.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-04-01,Inner Mongolia,China,44.0935,113.9448,111,Inner Mongolia,4.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-04-02,Inner Mongolia,China,44.0935,113.9448,117,Inner Mongolia,6.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-04-03,Inner Mongolia,China,44.0935,113.9448,117,Inner Mongolia,0.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-04-04,Inner Mongolia,China,44.0935,113.9448,117,Inner Mongolia,0.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-04-05,Inner Mongolia,China,44.0935,113.9448,117,Inner Mongolia,0.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-04-06,Inner Mongolia,China,44.0935,113.9448,118,Inner Mongolia,1.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-04-07,Inner Mongolia,China,44.0935,113.9448,121,Inner Mongolia,3.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-04-08,Inner Mongolia,China,44.0935,113.9448,124,Inner Mongolia,3.0,1.0,0.0,74.0,0.0,1466.464068151955
2020-04-09,Inner Mongolia,China,44.0935,113.9448,126,Inner Mongolia,2.0,1.0,0.0,79.0,5.0,1466.464068151955
2020-04-10,Inner Mongolia,China,44.0935,113.9448,128,Inner Mongolia,2.0,1.0,0.0,79.0,0.0,1466.464068151955
2020-04-11,Inner Mongolia,China,44.0935,113.9448,155,Inner Mongolia,27.0,1.0,0.0,79.0,0.0,1466.464068151955
2020-04-12,Inner Mongolia,China,44.0935,113.9448,189,Inner Mongolia,34.0,1.0,0.0,83.0,4.0,1466.464068151955
2020-04-13,Inner Mongolia,China,44.0935,113.9448,190,Inner Mongolia,1.0,1.0,0.0,83.0,0.0,1466.464068151955
2020-01-22,Jiangsu,China,32.9711,119.455,1,Jiangsu,1.0,,,,,713.1034119680078
2020-01-23,Jiangsu,China,32.9711,119.455,5,Jiangsu,4.0,,,,,713.1034119680078
2020-01-24,Jiangsu,China,32.9711,119.455,9,Jiangsu,4.0,,,,,713.1034119680078
2020-01-25,Jiangsu,China,32.9711,119.455,18,Jiangsu,9.0,,,1.0,1.0,713.1034119680078
2020-01-26,Jiangsu,China,32.9711,119.455,33,Jiangsu,15.0,,,1.0,0.0,713.1034119680078
2020-01-27,Jiangsu,China,32.9711,119.455,47,Jiangsu,14.0,,,1.0,0.0,713.1034119680078
2020-01-28,Jiangsu,China,32.9711,119.455,70,Jiangsu,23.0,,,1.0,0.0,713.1034119680078
2020-01-29,Jiangsu,China,32.9711,119.455,99,Jiangsu,29.0,,,1.0,0.0,713.1034119680078
2020-01-30,Jiangsu,China,32.9711,119.455,129,Jiangsu,30.0,,,1.0,0.0,713.1034119680078
2020-01-31,Jiangsu,China,32.9711,119.455,168,Jiangsu,39.0,,,5.0,4.0,713.1034119680078
2020-02-01,Jiangsu,China,32.9711,119.455,202,Jiangsu,34.0,,,6.0,1.0,713.1034119680078
2020-02-02,Jiangsu,China,32.9711,119.455,236,Jiangsu,34.0,,,7.0,1.0,713.1034119680078
2020-02-03,Jiangsu,China,32.9711,119.455,271,Jiangsu,35.0,,,8.0,1.0,713.1034119680078
2020-02-04,Jiangsu,China,32.9711,119.455,308,Jiangsu,37.0,,,12.0,4.0,713.1034119680078
2020-02-05,Jiangsu,China,32.9711,119.455,341,Jiangsu,33.0,,,23.0,11.0,713.1034119680078
2020-02-06,Jiangsu,China,32.9711,119.455,373,Jiangsu,32.0,,,34.0,11.0,713.1034119680078
2020-02-07,Jiangsu,China,32.9711,119.455,408,Jiangsu,35.0,,,43.0,9.0,713.1034119680078
2020-02-08,Jiangsu,China,32.9711,119.455,439,Jiangsu,31.0,,,51.0,8.0,713.1034119680078
2020-02-09,Jiangsu,China,32.9711,119.455,468,Jiangsu,29.0,,,71.0,20.0,713.1034119680078
2020-02-10,Jiangsu,China,32.9711,119.455,492,Jiangsu,24.0,,,81.0,10.0,713.1034119680078
2020-02-11,Jiangsu,China,32.9711,119.455,515,Jiangsu,23.0,,,93.0,12.0,713.1034119680078
2020-02-12,Jiangsu,China,32.9711,119.455,543,Jiangsu,28.0,,,125.0,32.0,713.1034119680078
2020-02-13,Jiangsu,China,32.9711,119.455,570,Jiangsu,27.0,,,139.0,14.0,713.1034119680078
2020-02-14,Jiangsu,China,32.9711,119.455,593,Jiangsu,23.0,,,157.0,18.0,713.1034119680078
2020-02-15,Jiangsu,China,32.9711,119.455,604,Jiangsu,11.0,,,186.0,29.0,713.1034119680078
2020-02-16,Jiangsu,China,32.9711,119.455,617,Jiangsu,13.0,,,218.0,32.0,713.1034119680078
2020-02-17,Jiangsu,China,32.9711,119.455,626,Jiangsu,9.0,,,258.0,40.0,713.1034119680078
2020-02-18,Jiangsu,China,32.9711,119.455,629,Jiangsu,3.0,,,280.0,22.0,713.1034119680078
2020-02-19,Jiangsu,China,32.9711,119.455,631,Jiangsu,2.0,,,318.0,38.0,713.1034119680078
2020-02-20,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,356.0,38.0,713.1034119680078
2020-02-21,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,373.0,17.0,713.1034119680078
2020-02-22,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,401.0,28.0,713.1034119680078
2020-02-23,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,418.0,17.0,713.1034119680078
2020-02-24,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,452.0,34.0,713.1034119680078
2020-02-25,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,458.0,6.0,713.1034119680078
2020-02-26,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,478.0,20.0,713.1034119680078
2020-02-27,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,498.0,20.0,713.1034119680078
2020-02-28,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,515.0,17.0,713.1034119680078
2020-02-29,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,523.0,8.0,713.1034119680078
2020-03-01,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,536.0,13.0,713.1034119680078
2020-03-02,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,543.0,7.0,713.1034119680078
2020-03-03,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,562.0,19.0,713.1034119680078
2020-03-04,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,577.0,15.0,713.1034119680078
2020-03-05,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,583.0,6.0,713.1034119680078
2020-03-06,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,594.0,11.0,713.1034119680078
2020-03-07,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,606.0,12.0,713.1034119680078
2020-03-08,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,612.0,6.0,713.1034119680078
2020-03-09,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,621.0,9.0,713.1034119680078
2020-03-10,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,627.0,6.0,713.1034119680078
2020-03-11,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,627.0,0.0,713.1034119680078
2020-03-12,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,629.0,2.0,713.1034119680078
2020-03-13,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,630.0,1.0,713.1034119680078
2020-03-14,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,630.0,0.0,713.1034119680078
2020-03-15,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,631.0,1.0,713.1034119680078
2020-03-16,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,631.0,0.0,713.1034119680078
2020-03-17,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,631.0,0.0,713.1034119680078
2020-03-18,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,631.0,0.0,713.1034119680078
2020-03-19,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,631.0,0.0,713.1034119680078
2020-03-20,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,631.0,0.0,713.1034119680078
2020-03-21,Jiangsu,China,32.9711,119.455,631,Jiangsu,0.0,,,631.0,0.0,713.1034119680078
2020-03-22,Jiangsu,China,32.9711,119.455,633,Jiangsu,2.0,,,631.0,0.0,713.1034119680078
2020-03-23,Jiangsu,China,32.9711,119.455,633,Jiangsu,0.0,,,631.0,0.0,713.1034119680078
2020-03-24,Jiangsu,China,32.9711,119.455,636,Jiangsu,3.0,,,631.0,0.0,713.1034119680078
2020-03-25,Jiangsu,China,32.9711,119.455,638,Jiangsu,2.0,,,631.0,0.0,713.1034119680078
2020-03-26,Jiangsu,China,32.9711,119.455,640,Jiangsu,2.0,,,631.0,0.0,713.1034119680078
2020-03-27,Jiangsu,China,32.9711,119.455,641,Jiangsu,1.0,,,631.0,0.0,713.1034119680078
2020-03-28,Jiangsu,China,32.9711,119.455,641,Jiangsu,0.0,,,631.0,0.0,713.1034119680078
2020-03-29,Jiangsu,China,32.9711,119.455,644,Jiangsu,3.0,,,631.0,0.0,713.1034119680078
2020-03-30,Jiangsu,China,32.9711,119.455,645,Jiangsu,1.0,,,631.0,0.0,713.1034119680078
2020-03-31,Jiangsu,China,32.9711,119.455,646,Jiangsu,1.0,,,631.0,0.0,713.1034119680078
2020-04-01,Jiangsu,China,32.9711,119.455,646,Jiangsu,0.0,,,631.0,0.0,713.1034119680078
2020-04-02,Jiangsu,China,32.9711,119.455,647,Jiangsu,1.0,,,631.0,0.0,713.1034119680078
2020-04-03,Jiangsu,China,32.9711,119.455,651,Jiangsu,4.0,,,632.0,1.0,713.1034119680078
2020-04-04,Jiangsu,China,32.9711,119.455,651,Jiangsu,0.0,,,632.0,0.0,713.1034119680078
2020-04-05,Jiangsu,China,32.9711,119.455,651,Jiangsu,0.0,,,633.0,1.0,713.1034119680078
2020-04-06,Jiangsu,China,32.9711,119.455,651,Jiangsu,0.0,,,633.0,0.0,713.1034119680078
2020-04-07,Jiangsu,China,32.9711,119.455,651,Jiangsu,0.0,,,633.0,0.0,713.1034119680078
2020-04-08,Jiangsu,China,32.9711,119.455,651,Jiangsu,0.0,,,633.0,0.0,713.1034119680078
2020-04-09,Jiangsu,China,32.9711,119.455,651,Jiangsu,0.0,,,633.0,0.0,713.1034119680078
2020-04-10,Jiangsu,China,32.9711,119.455,651,Jiangsu,0.0,,,634.0,1.0,713.1034119680078
2020-04-11,Jiangsu,China,32.9711,119.455,652,Jiangsu,1.0,,,636.0,2.0,713.1034119680078
2020-04-12,Jiangsu,China,32.9711,119.455,653,Jiangsu,1.0,,,638.0,2.0,713.1034119680078
2020-04-13,Jiangsu,China,32.9711,119.455,653,Jiangsu,0.0,,,638.0,0.0,713.1034119680078
2020-01-22,Jiangxi,China,27.614,115.7221,2,Jiangxi,2.0,,,,,501.82807440710417
2020-01-23,Jiangxi,China,27.614,115.7221,7,Jiangxi,5.0,,,,,501.82807440710417
2020-01-24,Jiangxi,China,27.614,115.7221,18,Jiangxi,11.0,,,,,501.82807440710417
2020-01-25,Jiangxi,China,27.614,115.7221,18,Jiangxi,0.0,,,,,501.82807440710417
2020-01-26,Jiangxi,China,27.614,115.7221,36,Jiangxi,18.0,,,,,501.82807440710417
2020-01-27,Jiangxi,China,27.614,115.7221,72,Jiangxi,36.0,,,2.0,2.0,501.82807440710417
2020-01-28,Jiangxi,China,27.614,115.7221,109,Jiangxi,37.0,,,3.0,1.0,501.82807440710417
2020-01-29,Jiangxi,China,27.614,115.7221,109,Jiangxi,0.0,,,3.0,0.0,501.82807440710417
2020-01-30,Jiangxi,China,27.614,115.7221,162,Jiangxi,53.0,,,5.0,2.0,501.82807440710417
2020-01-31,Jiangxi,China,27.614,115.7221,240,Jiangxi,78.0,,,7.0,2.0,501.82807440710417
2020-02-01,Jiangxi,China,27.614,115.7221,286,Jiangxi,46.0,,,9.0,2.0,501.82807440710417
2020-02-02,Jiangxi,China,27.614,115.7221,333,Jiangxi,47.0,,,12.0,3.0,501.82807440710417
2020-02-03,Jiangxi,China,27.614,115.7221,391,Jiangxi,58.0,,,18.0,6.0,501.82807440710417
2020-02-04,Jiangxi,China,27.614,115.7221,476,Jiangxi,85.0,,,20.0,2.0,501.82807440710417
2020-02-05,Jiangxi,China,27.614,115.7221,548,Jiangxi,72.0,,,27.0,7.0,501.82807440710417
2020-02-06,Jiangxi,China,27.614,115.7221,600,Jiangxi,52.0,,,37.0,10.0,501.82807440710417
2020-02-07,Jiangxi,China,27.614,115.7221,661,Jiangxi,61.0,,,45.0,8.0,501.82807440710417
2020-02-08,Jiangxi,China,27.614,115.7221,698,Jiangxi,37.0,,,55.0,10.0,501.82807440710417
2020-02-09,Jiangxi,China,27.614,115.7221,740,Jiangxi,42.0,,,73.0,18.0,501.82807440710417
2020-02-10,Jiangxi,China,27.614,115.7221,771,Jiangxi,31.0,1.0,1.0,105.0,32.0,501.82807440710417
2020-02-11,Jiangxi,China,27.614,115.7221,804,Jiangxi,33.0,1.0,0.0,128.0,23.0,501.82807440710417
2020-02-12,Jiangxi,China,27.614,115.7221,844,Jiangxi,40.0,1.0,0.0,152.0,24.0,501.82807440710417
2020-02-13,Jiangxi,China,27.614,115.7221,872,Jiangxi,28.0,1.0,0.0,170.0,18.0,501.82807440710417
2020-02-14,Jiangxi,China,27.614,115.7221,900,Jiangxi,28.0,1.0,0.0,187.0,17.0,501.82807440710417
2020-02-15,Jiangxi,China,27.614,115.7221,913,Jiangxi,13.0,1.0,0.0,210.0,23.0,501.82807440710417
2020-02-16,Jiangxi,China,27.614,115.7221,925,Jiangxi,12.0,1.0,0.0,240.0,30.0,501.82807440710417
2020-02-17,Jiangxi,China,27.614,115.7221,930,Jiangxi,5.0,1.0,0.0,275.0,35.0,501.82807440710417
2020-02-18,Jiangxi,China,27.614,115.7221,933,Jiangxi,3.0,1.0,0.0,310.0,35.0,501.82807440710417
2020-02-19,Jiangxi,China,27.614,115.7221,934,Jiangxi,1.0,1.0,0.0,362.0,52.0,501.82807440710417
2020-02-20,Jiangxi,China,27.614,115.7221,934,Jiangxi,0.0,1.0,0.0,433.0,71.0,501.82807440710417
2020-02-21,Jiangxi,China,27.614,115.7221,934,Jiangxi,0.0,1.0,0.0,489.0,56.0,501.82807440710417
2020-02-22,Jiangxi,China,27.614,115.7221,934,Jiangxi,0.0,1.0,0.0,555.0,66.0,501.82807440710417
2020-02-23,Jiangxi,China,27.614,115.7221,934,Jiangxi,0.0,1.0,0.0,613.0,58.0,501.82807440710417
2020-02-24,Jiangxi,China,27.614,115.7221,934,Jiangxi,0.0,1.0,0.0,645.0,32.0,501.82807440710417
2020-02-25,Jiangxi,China,27.614,115.7221,934,Jiangxi,0.0,1.0,0.0,683.0,38.0,501.82807440710417
2020-02-26,Jiangxi,China,27.614,115.7221,934,Jiangxi,0.0,1.0,0.0,719.0,36.0,501.82807440710417
2020-02-27,Jiangxi,China,27.614,115.7221,934,Jiangxi,0.0,1.0,0.0,754.0,35.0,501.82807440710417
2020-02-28,Jiangxi,China,27.614,115.7221,935,Jiangxi,1.0,1.0,0.0,790.0,36.0,501.82807440710417
2020-02-29,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,811.0,21.0,501.82807440710417
2020-03-01,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,831.0,20.0,501.82807440710417
2020-03-02,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,850.0,19.0,501.82807440710417
2020-03-03,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,870.0,20.0,501.82807440710417
2020-03-04,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,884.0,14.0,501.82807440710417
2020-03-05,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,901.0,17.0,501.82807440710417
2020-03-06,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,909.0,8.0,501.82807440710417
2020-03-07,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,916.0,7.0,501.82807440710417
2020-03-08,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,919.0,3.0,501.82807440710417
2020-03-09,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,923.0,4.0,501.82807440710417
2020-03-10,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,927.0,4.0,501.82807440710417
2020-03-11,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,932.0,5.0,501.82807440710417
2020-03-12,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,934.0,2.0,501.82807440710417
2020-03-13,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-14,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-15,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-16,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-17,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-18,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-19,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-20,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-21,Jiangxi,China,27.614,115.7221,935,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-22,Jiangxi,China,27.614,115.7221,936,Jiangxi,1.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-23,Jiangxi,China,27.614,115.7221,936,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-24,Jiangxi,China,27.614,115.7221,936,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-25,Jiangxi,China,27.614,115.7221,936,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-26,Jiangxi,China,27.614,115.7221,936,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-27,Jiangxi,China,27.614,115.7221,936,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-28,Jiangxi,China,27.614,115.7221,936,Jiangxi,0.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-29,Jiangxi,China,27.614,115.7221,937,Jiangxi,1.0,1.0,0.0,934.0,0.0,501.82807440710417
2020-03-30,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,935.0,1.0,501.82807440710417
2020-03-31,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,935.0,0.0,501.82807440710417
2020-04-01,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,935.0,0.0,501.82807440710417
2020-04-02,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,935.0,0.0,501.82807440710417
2020-04-03,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,935.0,0.0,501.82807440710417
2020-04-04,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,935.0,0.0,501.82807440710417
2020-04-05,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,935.0,0.0,501.82807440710417
2020-04-06,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,935.0,0.0,501.82807440710417
2020-04-07,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,935.0,0.0,501.82807440710417
2020-04-08,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,935.0,0.0,501.82807440710417
2020-04-09,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,935.0,0.0,501.82807440710417
2020-04-10,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,936.0,1.0,501.82807440710417
2020-04-11,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,936.0,0.0,501.82807440710417
2020-04-12,Jiangxi,China,27.614,115.7221,937,Jiangxi,0.0,1.0,0.0,936.0,0.0,501.82807440710417
