date,country,lat,long,cum_case,new_case,cum_death,new_death,cum_cured,new_cured,continent,index
2020-03-07,Azerbaijan,40.1431,47.5769,9,3.0,0.0,0.0,0.0,0.0,Asia,85
2020-03-07,Bahrain,26.0275,50.55,85,25.0,0.0,0.0,4.0,0.0,Asia,37
2020-03-07,Belarus,53.7098,27.9534,6,0.0,0.0,0.0,0.0,0.0,Europe,81
2020-03-07,Belgium,50.8333,4.0,169,60.0,0.0,0.0,1.0,0.0,Europe,13
2020-03-07,Bhutan,27.5142,90.4336,1,0.0,0.0,0.0,0.0,0.0,Asia,143
2020-03-07,Bosnia and Herzegovina,43.9159,17.6791,3,1.0,0.0,0.0,0.0,0.0,Europe,77
2020-03-07,Brazil,-14.235,-51.9253,13,0.0,0.0,0.0,0.0,0.0,America,25
2020-03-07,Cambodia,11.55,104.9167,1,0.0,0.0,0.0,1.0,0.0,Asia,90
2020-03-07,Cameroon,3.8480000000000003,11.5021,1,0.0,0.0,0.0,0.0,0.0,Africa,103
2020-03-07,Canada,207.4097,-398.5695,54,5.0,0.0,0.0,8.0,2.0,America,20
2020-03-07,Chile,-35.6751,-71.543,4,0.0,0.0,0.0,0.0,0.0,America,43
2020-03-07,China,1083.3366999999998,3684.4197000000004,80770,80.0,3072.0,28.0,55539.0,1595.0,Asia,1
2020-03-07,Colombia,4.5709,-74.2973,1,0.0,0.0,0.0,0.0,0.0,America,63
2020-03-07,Costa Rica,9.7489,-83.7534,1,0.0,0.0,0.0,0.0,0.0,America,72
2020-03-07,Croatia,45.1,15.2,12,1.0,0.0,0.0,0.0,0.0,Europe,61
2020-03-07,Cruise Ship,35.4437,139.638,696,0.0,6.0,0.0,40.0,0.0,not found,24
2020-03-07,Czech Republic,49.8175,15.472999999999999,19,1.0,0.0,0.0,0.0,0.0,Europe,21
2020-03-07,Denmark,118.1565,2.589999999999999,24,0.0,0.0,0.0,1.0,0.0,Europe,16
2020-03-07,Dominican Republic,18.7357,-70.1627,2,0.0,0.0,0.0,0.0,0.0,America,92
2020-03-07,Ecuador,-1.8312,-78.1834,13,0.0,0.0,0.0,0.0,0.0,America,46
2020-03-07,Egypt,26.0,30.0,15,0.0,0.0,0.0,1.0,0.0,Africa,42
2020-03-07,Estonia,58.5953,25.0136,10,0.0,0.0,0.0,0.0,0.0,Europe,41
2020-03-07,Finland,64.0,26.0,15,0.0,0.0,0.0,1.0,0.0,Europe,30
2020-03-07,France,82.703,-174.7696,959,303.0,11.0,2.0,12.0,0.0,Europe,7
2020-03-07,Georgia,42.3154,43.3569,4,0.0,0.0,0.0,0.0,0.0,Asia,88
2020-03-07,Germany,51.0,9.0,799,129.0,0.0,0.0,18.0,1.0,Europe,5
2020-03-07,Greece,39.0742,21.8243,46,1.0,0.0,0.0,0.0,0.0,Europe,29
2020-03-07,Vatican,41.9029,12.4534,1,0.0,0.0,0.0,0.0,0.0,Europe,141
2020-03-07,Hungary,47.1625,19.5033,4,2.0,0.0,0.0,0.0,0.0,Europe,71
2020-03-07,Iceland,64.9631,-19.0208,50,7.0,0.0,0.0,0.0,0.0,Europe,34
2020-03-07,India,21.0,78.0,34,3.0,0.0,0.0,3.0,0.0,Asia,48
2020-03-07,Indonesia,-0.7893,113.9213,4,0.0,0.0,0.0,0.0,0.0,Asia,35
2020-03-07,Iran,32.0,53.0,5823,1076.0,145.0,21.0,1669.0,756.0,Asia,3
2020-03-07,Iraq,33.0,44.0,54,14.0,4.0,1.0,0.0,0.0,Asia,50
2020-03-07,Ireland,53.1424,-7.6921,18,0.0,0.0,0.0,0.0,0.0,Europe,26
2020-03-07,Israel,31.0,35.0,43,6.0,0.0,0.0,2.0,0.0,Asia,23
2020-03-07,Italy,43.0,12.0,5883,1247.0,233.0,36.0,589.0,66.0,Europe,2
2020-03-07,Japan,36.0,138.0,461,41.0,6.0,0.0,76.0,30.0,Asia,17
2020-03-07,Jordan,31.24,36.51,1,0.0,0.0,0.0,0.0,0.0,Asia,73
2020-03-07,South Korea,36.0,128.0,7041,448.0,44.0,2.0,135.0,0.0,Asia,8
2020-03-07,Kuwait,29.5,47.75,61,3.0,0.0,0.0,0.0,0.0,Asia,53
2020-03-07,Latvia,56.8796,24.6032,1,0.0,0.0,0.0,0.0,0.0,Europe,67
2020-03-07,Lebanon,33.8547,35.8623,22,0.0,0.0,0.0,1.0,0.0,Asia,51
2020-03-07,Liechtenstein,47.14,9.55,1,0.0,0.0,0.0,0.0,0.0,Europe,95
2020-03-07,Lithuania,55.1694,23.8813,1,0.0,0.0,0.0,0.0,0.0,Europe,91
2020-03-07,Luxembourg,49.8153,6.1296,2,0.0,0.0,0.0,0.0,0.0,Europe,33
2020-03-07,Malaysia,2.5,112.5,93,10.0,0.0,0.0,23.0,1.0,Asia,18
2020-03-07,Malta,35.9375,14.3754,3,3.0,0.0,0.0,0.0,0.0,Europe,80
2020-03-07,Mexico,23.6345,-102.5528,6,0.0,0.0,0.0,1.0,0.0,America,57
2020-03-07,Monaco,43.7333,7.4167,1,0.0,0.0,0.0,0.0,0.0,Europe,116
2020-03-07,Morocco,31.7917,-7.0926,2,0.0,0.0,0.0,0.0,0.0,Africa,76
2020-03-07,Nepal,28.1667,84.25,1,0.0,0.0,0.0,1.0,0.0,Asia,140
2020-03-07,Netherlands,52.1326,5.2913,188,60.0,1.0,0.0,0.0,0.0,Europe,11
2020-03-07,New Zealand,-40.9006,174.886,5,1.0,0.0,0.0,0.0,0.0,Oceania,96
2020-03-07,Nigeria,9.082,8.6753,1,0.0,0.0,0.0,0.0,0.0,Africa,113
2020-03-07,Macedonia,41.6086,21.7453,3,0.0,0.0,0.0,0.0,0.0,Europe,83
2020-03-07,Norway,60.472,8.4689,147,39.0,0.0,0.0,0.0,0.0,Europe,14
2020-03-07,Oman,21.0,57.0,16,0.0,0.0,0.0,2.0,0.0,Asia,84
2020-03-07,Pakistan,30.3753,69.3451,6,0.0,0.0,0.0,0.0,0.0,Asia,28
2020-03-07,Peru,-9.19,-75.0152,1,0.0,0.0,0.0,0.0,0.0,America,44
2020-03-07,Philippines,13.0,122.0,6,1.0,1.0,0.0,1.0,0.0,Asia,45
2020-03-07,Poland,51.9194,19.1451,5,0.0,0.0,0.0,0.0,0.0,Europe,31
2020-03-07,Portugal,39.3999,-8.2245,20,7.0,0.0,0.0,0.0,0.0,Europe,19
2020-03-07,Qatar,25.3548,51.1839,8,0.0,0.0,0.0,0.0,0.0,Asia,27
2020-03-07,Romania,45.9432,24.9668,9,0.0,0.0,0.0,3.0,2.0,Europe,38
2020-03-07,Russia,60.0,90.0,13,0.0,0.0,0.0,2.0,0.0,Europe,47
2020-03-07,San Marino,43.9424,12.4578,23,2.0,1.0,0.0,0.0,0.0,Europe,56
2020-03-07,Saudi Arabia,24.0,45.0,5,0.0,0.0,0.0,0.0,0.0,Asia,39
2020-03-07,Senegal,14.4974,-14.4524,4,0.0,0.0,0.0,0.0,0.0,Africa,94
2020-03-07,Serbia,44.0165,21.0059,1,0.0,0.0,0.0,0.0,0.0,Europe,62
2020-03-07,Singapore,1.2833,103.8333,138,8.0,0.0,0.0,78.0,0.0,Asia,32
2020-03-07,Slovakia,48.669,19.699,1,0.0,0.0,0.0,0.0,0.0,Europe,55
2020-03-07,Slovenia,46.1512,14.9955,7,0.0,0.0,0.0,0.0,0.0,Europe,36
2020-03-07,South Africa,-30.5595,22.9375,1,0.0,0.0,0.0,0.0,0.0,Africa,52
2020-03-07,Spain,40.0,-4.0,500,100.0,10.0,5.0,30.0,28.0,Europe,4
2020-03-07,Sri Lanka,7.0,81.0,1,0.0,0.0,0.0,1.0,0.0,Asia,78
2020-03-07,Sweden,63.0,16.0,161,60.0,0.0,0.0,0.0,0.0,Europe,15
2020-03-07,Switzerland,46.8182,8.2275,268,54.0,1.0,0.0,3.0,0.0,Europe,9
2020-03-07,Taiwan,23.7,121.0,45,0.0,1.0,0.0,12.0,0.0,Asia,60
2020-03-07,Thailand,15.0,101.0,50,2.0,1.0,0.0,31.0,0.0,Asia,40
2020-03-07,Togo,8.6195,0.8248,1,0.0,0.0,0.0,0.0,0.0,Africa,148
2020-03-07,Tunisia,34.0,9.0,1,0.0,0.0,0.0,0.0,0.0,Africa,89
2020-03-07,United States,2724.0594000000015,-6918.203400000001,402,140.0,17.0,3.0,7.0,0.0,America,6
2020-03-07,Ukraine,48.3794,31.1656,1,0.0,0.0,0.0,0.0,0.0,Europe,100
2020-03-07,United Arab Emirates,24.0,54.0,45,16.0,0.0,0.0,7.0,2.0,Asia,54
2020-03-07,United Kingdom,91.5189,-8.7896,207,43.0,2.0,0.0,18.0,10.0,Europe,10
2020-03-07,Vietnam,16.0,108.0,18,2.0,0.0,0.0,16.0,0.0,Asia,68
2020-03-08,Afghanistan,33.0,65.0,4,3.0,0.0,0.0,0.0,0.0,Asia,98
2020-03-08,Algeria,28.0339,1.6596,19,2.0,0.0,0.0,0.0,0.0,Africa,66
2020-03-08,Andorra,42.5063,1.5218,1,0.0,0.0,0.0,0.0,0.0,Europe,79
2020-03-08,Argentina,-38.4161,-63.6167,12,4.0,1.0,1.0,0.0,0.0,America,64
2020-03-08,Armenia,40.0691,45.0382,1,0.0,0.0,0.0,0.0,0.0,Asia,58
2020-03-08,Australia,-208.0326,850.0043,76,13.0,3.0,1.0,21.0,0.0,Oceania,22
2020-03-08,Austria,47.5162,14.5501,104,25.0,0.0,0.0,0.0,0.0,Europe,12
2020-03-08,Azerbaijan,40.1431,47.5769,9,0.0,0.0,0.0,0.0,0.0,Asia,85
2020-03-08,Bahrain,26.0275,50.55,85,0.0,0.0,0.0,4.0,0.0,Asia,37
2020-03-08,Bangladesh,23.685,90.3563,3,3.0,0.0,0.0,0.0,0.0,Asia,99
2020-03-08,Belarus,53.7098,27.9534,6,0.0,0.0,0.0,0.0,0.0,Europe,81
2020-03-08,Belgium,50.8333,4.0,200,31.0,0.0,0.0,1.0,0.0,Europe,13
2020-03-08,Bhutan,27.5142,90.4336,1,0.0,0.0,0.0,0.0,0.0,Asia,143
2020-03-08,Bosnia and Herzegovina,43.9159,17.6791,3,0.0,0.0,0.0,0.0,0.0,Europe,77
2020-03-08,Brazil,-14.235,-51.9253,20,7.0,0.0,0.0,0.0,0.0,America,25
2020-03-08,Bulgaria,42.7339,25.4858,4,4.0,0.0,0.0,0.0,0.0,Europe,65
2020-03-08,Cambodia,11.55,104.9167,2,1.0,0.0,0.0,1.0,0.0,Asia,90
2020-03-08,Cameroon,3.8480000000000003,11.5021,2,1.0,0.0,0.0,0.0,0.0,Africa,103
2020-03-08,Canada,207.4097,-398.5695,64,10.0,0.0,0.0,8.0,0.0,America,20
2020-03-08,Chile,-35.6751,-71.543,8,4.0,0.0,0.0,0.0,0.0,America,43
2020-03-08,China,1083.3366999999998,3684.4197000000004,80823,53.0,3100.0,28.0,57388.0,1849.0,Asia,1
2020-03-08,Colombia,4.5709,-74.2973,1,0.0,0.0,0.0,0.0,0.0,America,63
2020-03-08,Costa Rica,9.7489,-83.7534,5,4.0,0.0,0.0,0.0,0.0,America,72
2020-03-08,Croatia,45.1,15.2,12,0.0,0.0,0.0,0.0,0.0,Europe,61
2020-03-08,Cruise Ship,35.4437,139.638,696,0.0,6.0,0.0,40.0,0.0,not found,24
2020-03-08,Czech Republic,49.8175,15.472999999999999,31,12.0,0.0,0.0,0.0,0.0,Europe,21
2020-03-08,Denmark,118.1565,2.589999999999999,37,13.0,0.0,0.0,1.0,0.0,Europe,16
2020-03-08,Dominican Republic,18.7357,-70.1627,5,3.0,0.0,0.0,0.0,0.0,America,92
2020-03-08,Ecuador,-1.8312,-78.1834,14,1.0,0.0,0.0,0.0,0.0,America,46
2020-03-08,Egypt,26.0,30.0,49,34.0,1.0,1.0,1.0,0.0,Africa,42
2020-03-08,Estonia,58.5953,25.0136,10,0.0,0.0,0.0,0.0,0.0,Europe,41
2020-03-08,Finland,64.0,26.0,23,8.0,0.0,0.0,1.0,0.0,Europe,30
2020-03-08,France,82.703,-174.7696,1136,177.0,19.0,8.0,12.0,0.0,Europe,7
2020-03-08,Georgia,42.3154,43.3569,13,9.0,0.0,0.0,0.0,0.0,Asia,88
2020-03-08,Germany,51.0,9.0,1040,241.0,0.0,0.0,18.0,0.0,Europe,5
2020-03-08,Greece,39.0742,21.8243,73,27.0,0.0,0.0,0.0,0.0,Europe,29
2020-03-08,Vatican,41.9029,12.4534,1,0.0,0.0,0.0,0.0,0.0,Europe,141
2020-03-08,Hungary,47.1625,19.5033,7,3.0,0.0,0.0,0.0,0.0,Europe,71
2020-03-08,Iceland,64.9631,-19.0208,50,0.0,0.0,0.0,0.0,0.0,Europe,34
2020-03-08,India,21.0,78.0,39,5.0,0.0,0.0,3.0,0.0,Asia,48
2020-03-08,Indonesia,-0.7893,113.9213,6,2.0,0.0,0.0,0.0,0.0,Asia,35
2020-03-08,Iran,32.0,53.0,6566,743.0,194.0,49.0,2134.0,465.0,Asia,3
2020-03-08,Iraq,33.0,44.0,60,6.0,6.0,2.0,0.0,0.0,Asia,50
2020-03-08,Ireland,53.1424,-7.6921,19,1.0,0.0,0.0,0.0,0.0,Europe,26
2020-03-08,Israel,31.0,35.0,61,18.0,0.0,0.0,2.0,0.0,Asia,23
2020-03-08,Italy,43.0,12.0,7375,1492.0,366.0,133.0,622.0,33.0,Europe,2
2020-03-08,Japan,36.0,138.0,502,41.0,6.0,0.0,76.0,0.0,Asia,17
2020-03-08,Jordan,31.24,36.51,1,0.0,0.0,0.0,0.0,0.0,Asia,73
2020-03-08,South Korea,36.0,128.0,7314,273.0,50.0,6.0,118.0,-17.0,Asia,8
2020-03-08,Kuwait,29.5,47.75,64,3.0,0.0,0.0,1.0,1.0,Asia,53
2020-03-08,Latvia,56.8796,24.6032,2,1.0,0.0,0.0,0.0,0.0,Europe,67
2020-03-08,Lebanon,33.8547,35.8623,32,10.0,0.0,0.0,1.0,0.0,Asia,51
2020-03-08,Liechtenstein,47.14,9.55,1,0.0,0.0,0.0,0.0,0.0,Europe,95
2020-03-08,Lithuania,55.1694,23.8813,1,0.0,0.0,0.0,0.0,0.0,Europe,91
2020-03-08,Luxembourg,49.8153,6.1296,3,1.0,0.0,0.0,0.0,0.0,Europe,33
2020-03-08,Malaysia,2.5,112.5,99,6.0,0.0,0.0,24.0,1.0,Asia,18
2020-03-08,Maldives,3.2028,73.2207,4,4.0,0.0,0.0,0.0,0.0,Asia,104
2020-03-08,Malta,35.9375,14.3754,3,0.0,0.0,0.0,0.0,0.0,Europe,80
2020-03-08,Mexico,23.6345,-102.5528,7,1.0,0.0,0.0,1.0,0.0,America,57
2020-03-08,Moldova,47.4116,28.3699,1,1.0,0.0,0.0,0.0,0.0,Europe,82
2020-03-08,Monaco,43.7333,7.4167,1,0.0,0.0,0.0,0.0,0.0,Europe,116
2020-03-08,Morocco,31.7917,-7.0926,2,0.0,0.0,0.0,0.0,0.0,Africa,76
2020-03-08,Nepal,28.1667,84.25,1,0.0,0.0,0.0,1.0,0.0,Asia,140
2020-03-08,Netherlands,52.1326,5.2913,265,77.0,3.0,2.0,0.0,0.0,Europe,11
2020-03-08,New Zealand,-40.9006,174.886,5,0.0,0.0,0.0,0.0,0.0,Oceania,96
2020-03-08,Nigeria,9.082,8.6753,1,0.0,0.0,0.0,0.0,0.0,Africa,113
2020-03-08,Macedonia,41.6086,21.7453,3,0.0,0.0,0.0,0.0,0.0,Europe,83
2020-03-08,Norway,60.472,8.4689,176,29.0,0.0,0.0,0.0,0.0,Europe,14
2020-03-08,Oman,21.0,57.0,16,0.0,0.0,0.0,2.0,0.0,Asia,84
2020-03-08,Pakistan,30.3753,69.3451,6,0.0,0.0,0.0,1.0,1.0,Asia,28
2020-03-08,Paraguay,-23.4425,-58.4438,1,1.0,0.0,0.0,0.0,0.0,America,109
2020-03-08,Peru,-9.19,-75.0152,6,5.0,0.0,0.0,0.0,0.0,America,44
2020-03-08,Philippines,13.0,122.0,10,4.0,1.0,0.0,1.0,0.0,Asia,45
2020-03-08,Poland,51.9194,19.1451,11,6.0,0.0,0.0,0.0,0.0,Europe,31
2020-03-08,Portugal,39.3999,-8.2245,30,10.0,0.0,0.0,0.0,0.0,Europe,19
2020-03-08,Qatar,25.3548,51.1839,15,7.0,0.0,0.0,0.0,0.0,Asia,27
2020-03-08,Romania,45.9432,24.9668,15,6.0,0.0,0.0,3.0,0.0,Europe,38
2020-03-08,Russia,60.0,90.0,17,4.0,0.0,0.0,3.0,1.0,Europe,47
2020-03-08,San Marino,43.9424,12.4578,36,13.0,1.0,0.0,0.0,0.0,Europe,56
2020-03-08,Saudi Arabia,24.0,45.0,11,6.0,0.0,0.0,0.0,0.0,Asia,39
2020-03-08,Senegal,14.4974,-14.4524,4,0.0,0.0,0.0,1.0,1.0,Africa,94
2020-03-08,Serbia,44.0165,21.0059,1,0.0,0.0,0.0,0.0,0.0,Europe,62
2020-03-08,Singapore,1.2833,103.8333,150,12.0,0.0,0.0,78.0,0.0,Asia,32
2020-03-08,Slovakia,48.669,19.699,3,2.0,0.0,0.0,0.0,0.0,Europe,55
2020-03-08,Slovenia,46.1512,14.9955,16,9.0,0.0,0.0,0.0,0.0,Europe,36
2020-03-08,South Africa,-30.5595,22.9375,3,2.0,0.0,0.0,0.0,0.0,Africa,52
2020-03-08,Spain,40.0,-4.0,673,173.0,17.0,7.0,30.0,0.0,Europe,4
2020-03-08,Sri Lanka,7.0,81.0,1,0.0,0.0,0.0,1.0,0.0,Asia,78
2020-03-08,Sweden,63.0,16.0,203,42.0,0.0,0.0,0.0,0.0,Europe,15
2020-03-08,Switzerland,46.8182,8.2275,337,69.0,2.0,1.0,3.0,0.0,Europe,9
2020-03-08,Taiwan,23.7,121.0,45,0.0,1.0,0.0,13.0,1.0,Asia,60
2020-03-08,Thailand,15.0,101.0,50,0.0,1.0,0.0,31.0,0.0,Asia,40
2020-03-08,Togo,8.6195,0.8248,1,0.0,0.0,0.0,0.0,0.0,Africa,148
2020-03-08,Tunisia,34.0,9.0,2,1.0,0.0,0.0,0.0,0.0,Africa,89
2020-03-08,United States,3615.3031000000005,-8964.615600000001,518,116.0,21.0,4.0,7.0,0.0,America,6
2020-03-08,Ukraine,48.3794,31.1656,1,0.0,0.0,0.0,0.0,0.0,Europe,100
2020-03-08,United Arab Emirates,24.0,54.0,45,0.0,0.0,0.0,7.0,0.0,Asia,54
2020-03-08,United Kingdom,91.5189,-8.7896,274,67.0,3.0,1.0,18.0,0.0,Europe,10
2020-03-08,Vietnam,16.0,108.0,30,12.0,0.0,0.0,16.0,0.0,Asia,68
2020-03-09,Afghanistan,33.0,65.0,4,0.0,0.0,0.0,0.0,0.0,Asia,98
2020-03-09,Albania,41.1533,20.1683,2,2.0,0.0,0.0,0.0,0.0,Europe,75
2020-03-09,Algeria,28.0339,1.6596,20,1.0,0.0,0.0,0.0,0.0,Africa,66
2020-03-09,Andorra,42.5063,1.5218,1,0.0,0.0,0.0,0.0,0.0,Europe,79
2020-03-09,Argentina,-38.4161,-63.6167,12,0.0,1.0,0.0,0.0,0.0,America,64
2020-03-09,Armenia,40.0691,45.0382,1,0.0,0.0,0.0,0.0,0.0,Asia,58
2020-03-09,Australia,-208.0326,850.0043,91,15.0,3.0,0.0,21.0,0.0,Oceania,22
2020-03-09,Austria,47.5162,14.5501,131,27.0,0.0,0.0,2.0,2.0,Europe,12
2020-03-09,Azerbaijan,40.1431,47.5769,9,0.0,0.0,0.0,0.0,0.0,Asia,85
2020-03-09,Bahrain,26.0275,50.55,95,10.0,0.0,0.0,14.0,10.0,Asia,37
2020-03-09,Bangladesh,23.685,90.3563,3,0.0,0.0,0.0,0.0,0.0,Asia,99
2020-03-09,Belarus,53.7098,27.9534,6,0.0,0.0,0.0,1.0,1.0,Europe,81
2020-03-09,Belgium,50.8333,4.0,239,39.0,0.0,0.0,1.0,0.0,Europe,13
2020-03-09,Bhutan,27.5142,90.4336,1,0.0,0.0,0.0,0.0,0.0,Asia,143
2020-03-09,Bosnia and Herzegovina,43.9159,17.6791,3,0.0,0.0,0.0,0.0,0.0,Europe,77
2020-03-09,Brazil,-14.235,-51.9253,25,5.0,0.0,0.0,0.0,0.0,America,25
2020-03-09,Brunei Darussalam,4.5353,114.7277,1,1.0,0.0,0.0,0.0,0.0,Asia,70
2020-03-09,Bulgaria,42.7339,25.4858,4,0.0,0.0,0.0,0.0,0.0,Europe,65
2020-03-09,Cambodia,11.55,104.9167,2,0.0,0.0,0.0,1.0,0.0,Asia,90
2020-03-09,Cameroon,3.8480000000000003,11.5021,2,0.0,0.0,0.0,0.0,0.0,Africa,103
2020-03-09,Canada,207.4097,-398.5695,77,13.0,1.0,1.0,8.0,0.0,America,20
2020-03-09,Chile,-35.6751,-71.543,8,0.0,0.0,0.0,0.0,0.0,America,43
2020-03-09,China,1083.3366999999998,3684.4197000000004,80860,37.0,3123.0,23.0,58804.0,1416.0,Asia,1
2020-03-09,Colombia,4.5709,-74.2973,1,0.0,0.0,0.0,0.0,0.0,America,63
2020-03-09,Costa Rica,9.7489,-83.7534,9,4.0,0.0,0.0,0.0,0.0,America,72
2020-03-09,Croatia,45.1,15.2,12,0.0,0.0,0.0,0.0,0.0,Europe,61
2020-03-09,Cruise Ship,35.4437,139.638,696,0.0,6.0,0.0,40.0,0.0,not found,24
2020-03-09,Cyprus,35.1264,33.4299,2,2.0,0.0,0.0,0.0,0.0,Asia,74
2020-03-09,Czech Republic,49.8175,15.472999999999999,31,0.0,0.0,0.0,0.0,0.0,Europe,21
2020-03-09,Denmark,118.1565,2.589999999999999,92,55.0,0.0,0.0,1.0,0.0,Europe,16
2020-03-09,Dominican Republic,18.7357,-70.1627,5,0.0,0.0,0.0,0.0,0.0,America,92
2020-03-09,Ecuador,-1.8312,-78.1834,15,1.0,0.0,0.0,0.0,0.0,America,46
2020-03-09,Egypt,26.0,30.0,55,6.0,1.0,0.0,1.0,0.0,Africa,42
2020-03-09,Estonia,58.5953,25.0136,10,0.0,0.0,0.0,0.0,0.0,Europe,41
2020-03-09,Finland,64.0,26.0,30,7.0,0.0,0.0,1.0,0.0,Europe,30
2020-03-09,France,100.7738,-237.8197,1219,83.0,19.0,0.0,12.0,0.0,Europe,7
2020-03-09,Georgia,42.3154,43.3569,15,2.0,0.0,0.0,0.0,0.0,Asia,88
2020-03-09,Germany,51.0,9.0,1176,136.0,2.0,2.0,18.0,0.0,Europe,5
2020-03-09,Greece,39.0742,21.8243,73,0.0,0.0,0.0,0.0,0.0,Europe,29
2020-03-09,Vatican,41.9029,12.4534,1,0.0,0.0,0.0,0.0,0.0,Europe,141
2020-03-09,Hungary,47.1625,19.5033,9,2.0,0.0,0.0,0.0,0.0,Europe,71
2020-03-09,Iceland,64.9631,-19.0208,58,8.0,0.0,0.0,0.0,0.0,Europe,34
2020-03-09,India,21.0,78.0,43,4.0,0.0,0.0,3.0,0.0,Asia,48
2020-03-09,Indonesia,-0.7893,113.9213,19,13.0,0.0,0.0,0.0,0.0,Asia,35
2020-03-09,Iran,32.0,53.0,7161,595.0,237.0,43.0,2394.0,260.0,Asia,3
2020-03-09,Iraq,33.0,44.0,60,0.0,6.0,0.0,3.0,3.0,Asia,50
2020-03-09,Ireland,53.1424,-7.6921,21,2.0,0.0,0.0,0.0,0.0,Europe,26
2020-03-09,Israel,31.0,35.0,61,0.0,0.0,0.0,2.0,0.0,Asia,23
2020-03-09,Italy,43.0,12.0,9172,1797.0,463.0,97.0,724.0,102.0,Europe,2
2020-03-09,Japan,36.0,138.0,511,9.0,10.0,4.0,76.0,0.0,Asia,17
2020-03-09,Jordan,31.24,36.51,1,0.0,0.0,0.0,0.0,0.0,Asia,73
2020-03-09,South Korea,36.0,128.0,7478,164.0,53.0,3.0,118.0,0.0,Asia,8
2020-03-09,Kuwait,29.5,47.75,64,0.0,0.0,0.0,1.0,0.0,Asia,53
2020-03-09,Latvia,56.8796,24.6032,6,4.0,0.0,0.0,0.0,0.0,Europe,67
2020-03-09,Lebanon,33.8547,35.8623,32,0.0,0.0,0.0,1.0,0.0,Asia,51
2020-03-09,Liechtenstein,47.14,9.55,1,0.0,0.0,0.0,0.0,0.0,Europe,95
2020-03-09,Lithuania,55.1694,23.8813,1,0.0,0.0,0.0,0.0,0.0,Europe,91
2020-03-09,Luxembourg,49.8153,6.1296,3,0.0,0.0,0.0,0.0,0.0,Europe,33
2020-03-09,Malaysia,2.5,112.5,117,18.0,0.0,0.0,24.0,0.0,Asia,18
2020-03-09,Maldives,3.2028,73.2207,4,0.0,0.0,0.0,0.0,0.0,Asia,104
2020-03-09,Malta,35.9375,14.3754,3,0.0,0.0,0.0,0.0,0.0,Europe,80
2020-03-09,Mexico,23.6345,-102.5528,7,0.0,0.0,0.0,1.0,0.0,America,57
2020-03-09,Moldova,47.4116,28.3699,1,0.0,0.0,0.0,0.0,0.0,Europe,82
2020-03-09,Monaco,43.7333,7.4167,1,0.0,0.0,0.0,0.0,0.0,Europe,116
2020-03-09,Morocco,31.7917,-7.0926,2,0.0,0.0,0.0,0.0,0.0,Africa,76
2020-03-09,Nepal,28.1667,84.25,1,0.0,0.0,0.0,1.0,0.0,Asia,140
2020-03-09,Netherlands,52.1326,5.2913,321,56.0,3.0,0.0,0.0,0.0,Europe,11
2020-03-09,New Zealand,-40.9006,174.886,5,0.0,0.0,0.0,0.0,0.0,Oceania,96
2020-03-09,Nigeria,9.082,8.6753,2,1.0,0.0,0.0,0.0,0.0,Africa,113
2020-03-09,Macedonia,41.6086,21.7453,3,0.0,0.0,0.0,0.0,0.0,Europe,83
2020-03-09,Norway,60.472,8.4689,205,29.0,0.0,0.0,1.0,1.0,Europe,14
2020-03-09,Oman,21.0,57.0,16,0.0,0.0,0.0,2.0,0.0,Asia,84
2020-03-09,Pakistan,30.3753,69.3451,6,0.0,0.0,0.0,1.0,0.0,Asia,28
2020-03-09,Paraguay,-23.4425,-58.4438,1,0.0,0.0,0.0,0.0,0.0,America,109
2020-03-09,Peru,-9.19,-75.0152,7,1.0,0.0,0.0,0.0,0.0,America,44
2020-03-09,Philippines,13.0,122.0,20,10.0,1.0,0.0,1.0,0.0,Asia,45
2020-03-09,Poland,51.9194,19.1451,16,5.0,0.0,0.0,0.0,0.0,Europe,31
2020-03-09,Portugal,39.3999,-8.2245,30,0.0,0.0,0.0,0.0,0.0,Europe,19
2020-03-09,Qatar,25.3548,51.1839,18,3.0,0.0,0.0,0.0,0.0,Asia,27
2020-03-09,Romania,45.9432,24.9668,15,0.0,0.0,0.0,3.0,0.0,Europe,38
2020-03-09,Russia,60.0,90.0,17,0.0,0.0,0.0,3.0,0.0,Europe,47
2020-03-09,San Marino,43.9424,12.4578,36,0.0,1.0,0.0,0.0,0.0,Europe,56
2020-03-09,Saudi Arabia,24.0,45.0,15,4.0,0.0,0.0,0.0,0.0,Asia,39
2020-03-09,Senegal,14.4974,-14.4524,4,0.0,0.0,0.0,1.0,0.0,Africa,94
2020-03-09,Serbia,44.0165,21.0059,1,0.0,0.0,0.0,0.0,0.0,Europe,62
2020-03-09,Singapore,1.2833,103.8333,150,0.0,0.0,0.0,78.0,0.0,Asia,32
2020-03-09,Slovakia,48.669,19.699,3,0.0,0.0,0.0,0.0,0.0,Europe,55
2020-03-09,Slovenia,46.1512,14.9955,16,0.0,0.0,0.0,0.0,0.0,Europe,36
2020-03-09,South Africa,-30.5595,22.9375,3,0.0,0.0,0.0,0.0,0.0,Africa,52
2020-03-09,Spain,40.0,-4.0,1073,400.0,28.0,11.0,32.0,2.0,Europe,4
2020-03-09,Sri Lanka,7.0,81.0,1,0.0,0.0,0.0,1.0,0.0,Asia,78
2020-03-09,Sweden,63.0,16.0,248,45.0,0.0,0.0,1.0,1.0,Europe,15
